XLabelWavenumber,YLabelAbsorbance
648.556784,0.195423
652.284122,0.197004
656.011459,0.196493
659.738797,0.200613
663.466135,0.202007
667.193473,0.195010
670.920811,0.191011
674.648149,0.190579
678.375486,0.187011
682.102824,0.183387
685.830162,0.181452
689.557500,0.180285
693.284838,0.178890
697.012176,0.178760
700.739513,0.179206
704.466851,0.180344
708.194189,0.181815
711.921527,0.182522
715.648865,0.180420
719.376203,0.177083
723.103540,0.172617
726.830878,0.166203
730.558216,0.160497
734.285554,0.157039
738.012892,0.154810
741.740230,0.153700
745.467567,0.152911
749.194905,0.150725
752.922243,0.149507
756.649581,0.152162
760.376919,0.155400
764.104257,0.153996
767.831594,0.149393
771.558932,0.146500
775.286270,0.145095
779.013608,0.144034
782.740946,0.143649
786.468284,0.142597
790.195621,0.141329
793.922959,0.141676
797.650297,0.143816
801.377635,0.148262
805.104973,0.154115
808.832311,0.157856
812.559649,0.156624
816.286986,0.150003
820.014324,0.138636
823.741662,0.126380
827.469000,0.119148
831.196338,0.117784
834.923676,0.118603
838.651013,0.119866
842.378351,0.121876
846.105689,0.124492
849.833027,0.127648
853.560365,0.131494
857.287703,0.136254
861.015040,0.142619
864.742378,0.149219
868.469716,0.152242
872.197054,0.151102
875.924392,0.148626
879.651730,0.146748
883.379067,0.146002
887.106405,0.145999
890.833743,0.146386
894.561081,0.146653
898.288419,0.145964
902.015757,0.144152
905.743094,0.142979
909.470432,0.144049
913.197770,0.146422
916.925108,0.148610
920.652446,0.151262
924.379784,0.155609
928.107121,0.160971
931.834459,0.166404
935.561797,0.171787
939.289135,0.176531
943.016473,0.180117
946.743811,0.182853
950.471148,0.185796
954.198486,0.189933
957.925824,0.194551
961.653162,0.198552
965.380500,0.202601
969.107838,0.208232
972.835176,0.215890
976.562513,0.224420
980.289851,0.232610
984.017189,0.240812
987.744527,0.249199
991.471865,0.257205
995.199203,0.264985
998.926540,0.272597
1002.653878,0.279242
1006.381216,0.283694
1010.108554,0.285132
1013.835892,0.284831
