XLabelWavenumber,YLabelAbsorbance
648.556784,0.207002
652.284122,0.198791
656.011459,0.199095
659.738797,0.204814
663.466135,0.202897
667.193473,0.201163
670.920811,0.202909
674.648149,0.200284
678.375486,0.195483
682.102824,0.191815
685.830162,0.189910
689.557500,0.188119
693.284838,0.186696
697.012176,0.187382
700.739513,0.187866
704.466851,0.187837
708.194189,0.190418
711.921527,0.191983
715.648865,0.191122
719.376203,0.188735
723.103540,0.182600
726.830878,0.174644
730.558216,0.167302
734.285554,0.162643
738.012892,0.160846
741.740230,0.160841
745.467567,0.159299
749.194905,0.154769
752.922243,0.151241
756.649581,0.152084
760.376919,0.154767
764.104257,0.154091
767.831594,0.149982
771.558932,0.145970
775.286270,0.143163
779.013608,0.142101
782.740946,0.141487
786.468284,0.139826
790.195621,0.137940
793.922959,0.137593
797.650297,0.138737
801.377635,0.141465
805.104973,0.145296
808.832311,0.148708
812.559649,0.149291
816.286986,0.143973
820.014324,0.133209
823.741662,0.121893
827.469000,0.114712
831.196338,0.112651
834.923676,0.112936
838.651013,0.113374
842.378351,0.114397
846.105689,0.116002
849.833027,0.117708
853.560365,0.119799
857.287703,0.123052
861.015040,0.128054
864.742378,0.133499
868.469716,0.136780
872.197054,0.136613
875.924392,0.134108
879.651730,0.131742
883.379067,0.130214
887.106405,0.128944
890.833743,0.128800
894.561081,0.129717
898.288419,0.129708
902.015757,0.127895
905.743094,0.126428
909.470432,0.127291
913.197770,0.129343
916.925108,0.130976
920.652446,0.133032
924.379784,0.136454
928.107121,0.140442
931.834459,0.144784
935.561797,0.149347
939.289135,0.153170
943.016473,0.155904
946.743811,0.158213
950.471148,0.161187
954.198486,0.165318
957.925824,0.169721
961.653162,0.173477
965.380500,0.177115
969.107838,0.182141
972.835176,0.189021
976.562513,0.196472
980.289851,0.203838
984.017189,0.211445
987.744527,0.218914
991.471865,0.226204
995.199203,0.233649
998.926540,0.241001
1002.653878,0.247848
1006.381216,0.253421
1010.108554,0.256620
1013.835892,0.258068
1017.563230,0.260205
1021.290567,0.262957
1025.017905,0.264018
1028.745243,0.261896
1032.472581,0.256396
1036.199919,0.249406
1039.927257,0.244013
1043.654594,0.241107
1047.381932,0.240089
1051.109270,0.240249
1054.836608,0.239776
1058.563946,0.236968
1062.291284,0.231795
1066.018621,0.225591
1069.745959,0.220064
1073.473297,0.215960
1077.200635,0.212953
1080.927973,0.210533
1084.655311,0.208503
1088.382648,0.206449
1092.109986,0.203469
1095.837324,0.198704
1099.564662,0.192488
1103.292000,0.186417
1107.019338,0.181995
1110.746675,0.179554
1114.474013,0.177902
1118.201351,0.175111
1121.928689,0.170332
1125.656027,0.165343
1129.383365,0.163305
1133.110703,0.165930
1136.838040,0.172828
1140.565378,0.180689
1144.292716,0.185975
1148.020054,0.188386
1151.747392,0.189243
1155.474730,0.189238
1159.202067,0.188090
1162.929405,0.184876
1166.656743,0.179629
1170.384081,0.173110
1174.111419,0.165970
1177.838757,0.158726
1181.566094,0.152132
1185.293432,0.146888
1189.020770,0.143007
1192.748108,0.140239
1196.475446,0.138457
1200.202784,0.137316
1203.930121,0.136804
1207.657459,0.136929
1211.384797,0.137408
1215.112135,0.137757
1218.839473,0.138233
1222.566811,0.139766
1226.294148,0.142380
1230.021486,0.145309
1233.748824,0.148276
1237.476162,0.149960
1241.203500,0.148867
1244.930838,0.145812
1248.658175,0.142692
1252.385513,0.140339
1256.112851,0.138513
1259.840189,0.136932
1263.567527,0.135336
1267.294865,0.133600
1271.022202,0.132174
1274.749540,0.130913
1278.476878,0.129785
1282.204216,0.128598
1285.931554,0.126709
1289.658892,0.124153
1293.386230,0.121841
1297.113567,0.120587
1300.840905,0.120247
1304.568243,0.119885
1308.295581,0.119338
1312.022919,0.118733
1315.750257,0.118041
1319.477594,0.116953
1323.204932,0.115451
1326.932270,0.114253
1330.659608,0.113714
1334.386946,0.113372
1338.114284,0.114927
1341.841621,0.116885
1345.568959,0.117797
1349.296297,0.119883
1353.023635,0.123223
1356.750973,0.126020
1360.478311,0.128952
1364.205648,0.132077
1367.932986,0.132221
1371.660324,0.132153
1375.387662,0.133293
1379.115000,0.130335
1382.842338,0.124128
1386.569675,0.119047
1390.297013,0.114855
1394.024351,0.112384
1397.751689,0.111810
1401.479027,0.109778
1405.206365,0.108096
1408.933702,0.108070
1412.661040,0.108388
1416.388378,0.109172
1420.115716,0.110406
1423.843054,0.109033
1427.570392,0.109478
1431.297729,0.111235
1435.025067,0.114256
1438.752405,0.117006
1442.479743,0.116235
1446.207081,0.116720
1449.934419,0.117821
1453.661757,0.118088
1457.389094,0.121075
1461.116432,0.118391
1464.843770,0.112380
1468.571108,0.100478
1472.298446,0.084821
1476.025784,0.074554
1479.753121,0.071302
1483.480459,0.069348
1487.207797,0.070186
1490.935135,0.072890
1494.662473,0.074061
1498.389811,0.077101
1502.117148,0.076157
1505.844486,0.079312
1509.571824,0.087484
1513.299162,0.086543
1517.026500,0.086189
1520.753838,0.088046
1524.481175,0.088834
1528.208513,0.087644
1531.935851,0.086656
1535.663189,0.085165
1539.390527,0.087097
1543.117865,0.093984
1546.845202,0.092683
1550.572540,0.090370
1554.299878,0.087250
1558.027216,0.090359
1561.754554,0.091754
1565.481892,0.089067
1569.209229,0.090108
1572.936567,0.092212
1576.663905,0.096733
1580.391243,0.099181
1584.118581,0.099849
1587.845919,0.101390
1591.573256,0.103139
1595.300594,0.104853
1599.027932,0.105889
1602.755270,0.105946
1606.482608,0.105797
1610.209946,0.104969
1613.937284,0.104696
1617.664621,0.106905
1621.391959,0.108828
1625.119297,0.112683
1628.846635,0.113639
1632.573973,0.113111
1636.301311,0.119370
1640.028648,0.120146
1643.755986,0.118706
1647.483324,0.119610
1651.210662,0.121102
1654.938000,0.121619
1658.665338,0.115830
1662.392675,0.109745
1666.120013,0.103631
1669.847351,0.098071
1673.574689,0.093305
1677.302027,0.088648
1681.029365,0.085729
1684.756702,0.088930
1688.484040,0.090778
1692.211378,0.090291
1695.938716,0.092891
1699.666054,0.099623
1703.393392,0.100756
1707.120729,0.098264
1710.848067,0.093845
1714.575405,0.091021
1718.302743,0.093966
1722.030081,0.094826
1725.757419,0.096578
1729.484756,0.101056
1733.212094,0.114332
1736.939432,0.127608
1740.666770,0.130941
1744.394108,0.126631
1748.121446,0.110853
1751.848783,0.084668
1755.576121,0.063584
1759.303459,0.048151
1763.030797,0.038529
1766.758135,0.033523
1770.485473,0.030866
1774.212811,0.029352
1777.940148,0.028191
1781.667486,0.026869
1785.394824,0.025577
1789.122162,0.023968
1792.849500,0.022708
1796.576838,0.021433
1800.304175,0.020691
1804.031513,0.019803
1807.758851,0.019172
1811.486189,0.018598
1815.213527,0.018096
1818.940865,0.017535
1822.668202,0.017446
1826.395540,0.017359
1830.122878,0.017641
1833.850216,0.017304
1837.577554,0.016823
1841.304892,0.016180
1845.032229,0.016422
1848.759567,0.016514
1852.486905,0.016390
1856.214243,0.016244
1859.941581,0.016289
1863.668919,0.015935
1867.396256,0.015949
1871.123594,0.016063
1874.850932,0.016254
1878.578270,0.015759
1882.305608,0.015429
1886.032946,0.015188
1889.760283,0.015134
1893.487621,0.015014
1897.214959,0.015400
1900.942297,0.015099
1904.669635,0.014396
1908.396973,0.014338
1912.124310,0.014840
1915.851648,0.013493
1919.578986,0.012991
1923.306324,0.013540
1927.033662,0.013757
1930.761000,0.012752
1934.488338,0.012255
1938.215675,0.011521
1941.943013,0.010599
1945.670351,0.010174
1949.397689,0.011055
1953.125027,0.010659
1956.852365,0.009489
1960.579702,0.008069
1964.307040,0.006755
1968.034378,0.004846
1971.761716,0.004074
1975.489054,0.003350
1979.216392,0.006122
1982.943729,0.006528
1986.671067,0.006049
1990.398405,0.006018
1994.125743,0.006210
1997.853081,0.005695
2001.580419,0.005878
2005.307756,0.005659
2009.035094,0.004547
2012.762432,0.001937
2016.489770,0.001645
2020.217108,0.001599
2023.944446,0.002153
2027.671783,0.001275
2031.399121,0.001644
2035.126459,0.002204
2038.853797,0.004020
2042.581135,0.005054
2046.308473,0.005724
2050.035810,0.007147
2053.763148,0.009434
2057.490486,0.010530
2061.217824,0.011204
2064.945162,0.011015
2068.672500,0.011413
2072.399837,0.011396
2076.127175,0.011798
2079.854513,0.013020
2083.581851,0.013317
2087.309189,0.012895
2091.036527,0.013253
2094.763865,0.013568
2098.491202,0.013278
2102.218540,0.012644
2105.945878,0.013372
2109.673216,0.013975
2113.400554,0.013624
2117.127892,0.012868
2120.855229,0.013030
2124.582567,0.013092
2128.309905,0.012113
2132.037243,0.010508
2135.764581,0.009323
2139.491919,0.007446
2143.219256,0.007019
2146.946594,0.007830
2150.673932,0.006943
2154.401270,0.002269
2158.128608,-0.002763
2161.855946,-0.002120
2165.583283,0.002383
2169.310621,0.004270
2173.037959,0.003463
2176.765297,0.002184
2180.492635,0.003813
2184.219973,0.005513
2187.947310,0.006053
2191.674648,0.006380
2195.401986,0.007565
2199.129324,0.007410
2202.856662,0.007179
2206.584000,0.007596
2210.311337,0.007982
2214.038675,0.008581
2217.766013,0.009781
2221.493351,0.010078
2225.220689,0.009881
2228.948027,0.009912
2232.675364,0.010183
2236.402702,0.010657
2240.130040,0.011615
2243.857378,0.012679
2247.584716,0.013711
2251.312054,0.013223
2255.039392,0.012703
2258.766729,0.013318
2262.494067,0.014709
2266.221405,0.014590
2269.948743,0.014897
2273.676081,0.015555
2277.403419,0.016090
2281.130756,0.016411
2284.858094,0.016984
2288.585432,0.017456
2292.312770,0.017841
2296.040108,0.017856
2299.767446,0.017832
2303.494783,0.017964
2307.222121,0.018288
2310.949459,0.018397
2314.676797,0.018586
2318.404135,0.018591
2322.131473,0.018842
2325.858810,0.018846
2329.586148,0.018688
2333.313486,0.018482
2337.040824,0.018392
2340.768162,0.018592
2344.495500,0.018948
2348.222837,0.018717
2351.950175,0.018530
2355.677513,0.018314
2359.404851,0.017969
2363.132189,0.017935
2366.859527,0.018142
2370.586864,0.018713
2374.314202,0.019511
2378.041540,0.019681
2381.768878,0.019749
2385.496216,0.019638
2389.223554,0.019721
2392.950891,0.019684
2396.678229,0.019544
2400.405567,0.019491
2404.132905,0.019673
2407.860243,0.019800
2411.587581,0.019807
2415.314919,0.019531
2419.042256,0.019567
2422.769594,0.019885
2426.496932,0.019994
2430.224270,0.019838
2433.951608,0.019906
2437.678946,0.020036
2441.406283,0.020060
2445.133621,0.020038
2448.860959,0.020163
2452.588297,0.020322
2456.315635,0.020574
2460.042973,0.020799
2463.770310,0.020899
2467.497648,0.020884
2471.224986,0.020852
2474.952324,0.020797
2478.679662,0.020986
2482.407000,0.021034
2486.134337,0.021318
2489.861675,0.021249
2493.589013,0.021125
2497.316351,0.021406
2501.043689,0.021603
2504.771027,0.021604
2508.498364,0.021895
2512.225702,0.021665
2515.953040,0.021568
2519.680378,0.022145
2523.407716,0.022609
2527.135054,0.022374
2530.862391,0.022114
2534.589729,0.022150
2538.317067,0.022780
2542.044405,0.023301
2545.771743,0.023121
2549.499081,0.023017
2553.226418,0.023360
2556.953756,0.023286
2560.681094,0.023128
2564.408432,0.023587
2568.135770,0.024273
2571.863108,0.024432
2575.590446,0.024268
2579.317783,0.024426
2583.045121,0.024758
2586.772459,0.025028
2590.499797,0.025360
2594.227135,0.025509
2597.954473,0.025784
2601.681810,0.026276
2605.409148,0.026672
2609.136486,0.026724
2612.863824,0.027133
2616.591162,0.027621
2620.318500,0.027822
2624.045837,0.027895
2627.773175,0.028289
2631.500513,0.028701
2635.227851,0.028873
2638.955189,0.029131
2642.682527,0.029531
2646.409864,0.029789
2650.137202,0.030007
2653.864540,0.030238
2657.591878,0.030505
2661.319216,0.030737
2665.046554,0.030944
2668.773891,0.031136
2672.501229,0.031320
2676.228567,0.031383
2679.955905,0.031562
2683.683243,0.031878
2687.410581,0.031909
2691.137918,0.031802
2694.865256,0.032000
2698.592594,0.032165
2702.319932,0.032344
2706.047270,0.032673
2709.774608,0.032797
2713.501945,0.032822
2717.229283,0.032993
2720.956621,0.033119
2724.683959,0.033348
2728.411297,0.033794
2732.138635,0.033965
2735.865973,0.034019
2739.593310,0.034314
2743.320648,0.034142
2747.047986,0.034072
2750.775324,0.034654
2754.502662,0.035087
2758.230000,0.035185
2761.957337,0.035198
2765.684675,0.035271
2769.412013,0.035579
2773.139351,0.036198
2776.866689,0.036799
2780.594027,0.037176
2784.321364,0.037656
2788.048702,0.038308
2791.776040,0.039099
2795.503378,0.040097
2799.230716,0.041215
2802.958054,0.042100
2806.685391,0.043002
2810.412729,0.044374
2814.140067,0.045890
2817.867405,0.047551
2821.594743,0.049933
2825.322081,0.052951
2829.049418,0.056347
2832.776756,0.060741
2836.504094,0.067473
2840.231432,0.078729
2843.958770,0.096940
2847.686108,0.119941
2851.413445,0.135134
2855.140783,0.130912
2858.868121,0.113525
2862.595459,0.096903
2866.322797,0.087372
2870.050135,0.083575
2873.777472,0.081273
2877.504810,0.079135
2881.232148,0.079171
2884.959486,0.082135
2888.686824,0.087032
2892.414162,0.093059
2896.141500,0.099618
2899.868837,0.106671
2903.596175,0.114941
2907.323513,0.125112
2911.050851,0.138679
2914.778189,0.155670
2918.505527,0.170451
2922.232864,0.174603
2925.960202,0.165811
2929.687540,0.149319
2933.414878,0.130878
2937.142216,0.113505
2940.869554,0.099134
2944.596891,0.089280
2948.324229,0.084052
2952.051567,0.081613
2955.778905,0.079232
2959.506243,0.074798
2963.233581,0.068389
2966.960918,0.061621
2970.688256,0.055573
2974.415594,0.050925
2978.142932,0.047830
2981.870270,0.045594
2985.597608,0.043655
2989.324945,0.042401
2993.052283,0.041885
2996.779621,0.042152
3000.506959,0.043473
3004.234297,0.045405
3007.961635,0.046874
3011.688972,0.046514
3015.416310,0.044409
3019.143648,0.042301
3022.870986,0.040947
3026.598324,0.040360
3030.325662,0.040035
3034.052999,0.039883
3037.780337,0.040058
3041.507675,0.040577
3045.235013,0.041161
3048.962351,0.041604
3052.689689,0.041812
3056.417027,0.042080
3060.144364,0.042390
3063.871702,0.042653
3067.599040,0.043102
3071.326378,0.043287
3075.053716,0.043614
3078.781054,0.044384
3082.508391,0.044627
3086.235729,0.044672
3089.963067,0.045097
3093.690405,0.045391
3097.417743,0.045525
3101.145081,0.046195
3104.872418,0.046843
3108.599756,0.047227
3112.327094,0.047503
3116.054432,0.048084
3119.781770,0.048657
3123.509108,0.048599
3127.236445,0.048814
3130.963783,0.049513
3134.691121,0.049799
3138.418459,0.049933
3142.145797,0.050439
3145.873135,0.050886
3149.600472,0.051413
3153.327810,0.052295
3157.055148,0.052631
3160.782486,0.052495
3164.509824,0.053004
3168.237162,0.054027
3171.964499,0.054574
3175.691837,0.055013
3179.419175,0.055575
3183.146513,0.055775
3186.873851,0.056361
3190.601189,0.057397
3194.328526,0.058064
3198.055864,0.058597
3201.783202,0.058963
3205.510540,0.058860
3209.237878,0.059153
3212.965216,0.060038
3216.692554,0.060702
3220.419891,0.061066
3224.147229,0.061225
3227.874567,0.061303
3231.601905,0.061502
3235.329243,0.062119
3239.056581,0.062818
3242.783918,0.063304
3246.511256,0.063688
3250.238594,0.063741
3253.965932,0.063938
3257.693270,0.064910
3261.420608,0.065513
3265.147945,0.065756
3268.875283,0.065948
3272.602621,0.066357
3276.329959,0.067160
3280.057297,0.067904
3283.784635,0.067933
3287.511972,0.067588
3291.239310,0.067451
3294.966648,0.067993
3298.693986,0.068257
3302.421324,0.067477
3306.148662,0.066853
3309.875999,0.066983
3313.603337,0.067078
3317.330675,0.066621
3321.058013,0.065711
3324.785351,0.065665
3328.512689,0.065530
3332.240026,0.065257
3335.967364,0.065109
3339.694702,0.065044
3343.422040,0.064799
3347.149378,0.064299
3350.876716,0.063839
3354.604053,0.063292
3358.331391,0.062839
3362.058729,0.062191
3365.786067,0.061323
3369.513405,0.061427
3373.240743,0.061564
3376.968081,0.060937
3380.695418,0.059903
3384.422756,0.058907
3388.150094,0.057992
3391.877432,0.058017
3395.604770,0.057730
3399.332108,0.056891
3403.059445,0.056148
3406.786783,0.055521
3410.514121,0.054551
3414.241459,0.053866
3417.968797,0.053321
3421.696135,0.052793
3425.423472,0.051793
3429.150810,0.051081
3432.878148,0.050439
3436.605486,0.049536
3440.332824,0.048599
3444.060162,0.047650
3447.787499,0.047097
3451.514837,0.046170
3455.242175,0.044775
3458.969513,0.043782
3462.696851,0.043557
3466.424189,0.043728
3470.151526,0.042830
3473.878864,0.041287
3477.606202,0.039957
3481.333540,0.039435
3485.060878,0.038881
3488.788216,0.037286
3492.515553,0.035622
3496.242891,0.034984
3499.970229,0.034741
3503.697567,0.034318
3507.424905,0.032605
3511.152243,0.031585
3514.879580,0.031561
3518.606918,0.030563
3522.334256,0.029289
3526.061594,0.028771
3529.788932,0.028183
3533.516270,0.027253
3537.243608,0.026140
3540.970945,0.025065
3544.698283,0.024128
3548.425621,0.023560
3552.152959,0.022163
3555.880297,0.021452
3559.607635,0.020573
3563.334972,0.019582
3567.062310,0.018947
3570.789648,0.018899
3574.516986,0.017873
3578.244324,0.017247
3581.971662,0.016204
3585.698999,0.015092
3589.426337,0.014320
3593.153675,0.013609
3596.881013,0.013079
3600.608351,0.013085
3604.335689,0.012542
3608.063026,0.011190
3611.790364,0.009907
3615.517702,0.009118
3619.245040,0.008930
3622.972378,0.009287
3626.699716,0.008186
3630.427053,0.007907
3634.154391,0.008308
3637.881729,0.007480
3641.609067,0.006815
3645.336405,0.005921
3649.063743,0.004418
3652.791080,0.005574
3656.518418,0.006061
3660.245756,0.006034
3663.973094,0.005151
3667.700432,0.003833
3671.427770,0.003161
3675.155107,0.003561
3678.882445,0.003844
3682.609783,0.003758
3686.337121,0.003381
3690.064459,0.003605
3693.791797,0.004063
3697.519135,0.003991
