XLabelWavenumber,YLabelAbsorbance
648.556784,0.210288
652.284122,0.212416
656.011459,0.209516
659.738797,0.206679
663.466135,0.203282
667.193473,0.202907
670.920811,0.203968
674.648149,0.202944
678.375486,0.199133
682.102824,0.194708
685.830162,0.191728
689.557500,0.190259
693.284838,0.190268
697.012176,0.193796
700.739513,0.194575
704.466851,0.192635
708.194189,0.191618
711.921527,0.190452
715.648865,0.187969
719.376203,0.184659
723.103540,0.178689
726.830878,0.171767
730.558216,0.166636
734.285554,0.163548
738.012892,0.162156
741.740230,0.161493
745.467567,0.160504
749.194905,0.159806
752.922243,0.159606
756.649581,0.160816
760.376919,0.162389
764.104257,0.161837
767.831594,0.157608
771.558932,0.152738
775.286270,0.148972
779.013608,0.146413
782.740946,0.144712
786.468284,0.143258
790.195621,0.141753
793.922959,0.140818
797.650297,0.141074
801.377635,0.142329
805.104973,0.143725
808.832311,0.145129
812.559649,0.145231
816.286986,0.141385
820.014324,0.134673
823.741662,0.128847
827.469000,0.125680
831.196338,0.125042
834.923676,0.125977
838.651013,0.127402
842.378351,0.128931
846.105689,0.130810
849.833027,0.132587
853.560365,0.134178
857.287703,0.136364
861.015040,0.139247
864.742378,0.141532
868.469716,0.142242
872.197054,0.141134
875.924392,0.139459
879.651730,0.138795
883.379067,0.139397
887.106405,0.140661
890.833743,0.142262
894.561081,0.143952
898.288419,0.145005
902.015757,0.145124
905.743094,0.145800
909.470432,0.148213
913.197770,0.151521
916.925108,0.154647
920.652446,0.157762
924.379784,0.160793
928.107121,0.163660
931.834459,0.166554
935.561797,0.169155
939.289135,0.171155
943.016473,0.173168
946.743811,0.176104
950.471148,0.180841
954.198486,0.187316
957.925824,0.194379
961.653162,0.201314
965.380500,0.208585
969.107838,0.217130
972.835176,0.227290
976.562513,0.238252
980.289851,0.248892
984.017189,0.258288
987.744527,0.265782
991.471865,0.271273
995.199203,0.275299
998.926540,0.278574
1002.653878,0.281398
1006.381216,0.283609
1010.108554,0.285054
1013.835892,0.285465
1017.563230,0.284756
1021.290567,0.282636
1025.017905,0.278877
1028.745243,0.273528
1032.472581,0.267033
1036.199919,0.260695
1039.927257,0.255391
1043.654594,0.250784
1047.381932,0.246520
1051.109270,0.242264
1054.836608,0.237344
1058.563946,0.231499
1062.291284,0.225518
1066.018621,0.221735
1069.745959,0.221799
1073.473297,0.223104
1077.200635,0.221392
1080.927973,0.215997
1084.655311,0.209002
1088.382648,0.202133
1092.109986,0.196075
1095.837324,0.190843
1099.564662,0.186388
1103.292000,0.182316
1107.019338,0.178287
1110.746675,0.174806
1114.474013,0.172136
1118.201351,0.169446
1121.928689,0.165940
1125.656027,0.162218
1129.383365,0.159975
1133.110703,0.160892
1136.838040,0.165322
1140.565378,0.171229
1144.292716,0.175737
1148.020054,0.177441
1151.747392,0.176457
1155.474730,0.173239
1159.202067,0.167860
1162.929405,0.160478
1166.656743,0.152007
1170.384081,0.143744
1174.111419,0.136446
1177.838757,0.130371
1181.566094,0.125731
1185.293432,0.122749
1189.020770,0.121397
1192.748108,0.121308
1196.475446,0.122059
1200.202784,0.122993
1203.930121,0.123563
1207.657459,0.124003
1211.384797,0.124592
1215.112135,0.125206
1218.839473,0.126160
1222.566811,0.127985
1226.294148,0.130527
1230.021486,0.133063
1233.748824,0.135094
1237.476162,0.136002
1241.203500,0.135324
1244.930838,0.133525
1248.658175,0.131473
1252.385513,0.129853
1256.112851,0.128629
1259.840189,0.127418
1263.567527,0.126210
1267.294865,0.125070
1271.022202,0.124060
1274.749540,0.123302
1278.476878,0.122802
1282.204216,0.122178
1285.931554,0.121275
1289.658892,0.120219
1293.386230,0.119428
1297.113567,0.119295
1300.840905,0.119646
1304.568243,0.120006
1308.295581,0.120097
1312.022919,0.120106
1315.750257,0.120203
1319.477594,0.120091
1323.204932,0.119817
1326.932270,0.119977
1330.659608,0.120478
1334.386946,0.120780
1338.114284,0.121868
1341.841621,0.122969
1345.568959,0.123234
1349.296297,0.124306
1353.023635,0.126306
1356.750973,0.128072
1360.478311,0.130458
1364.205648,0.132838
1367.932986,0.132915
1371.660324,0.132802
1375.387662,0.132963
1379.115000,0.130470
1382.842338,0.126557
1386.569675,0.123652
1390.297013,0.121132
1394.024351,0.119888
1397.751689,0.119652
1401.479027,0.118244
1405.206365,0.117058
1408.933702,0.116831
1412.661040,0.116249
1416.388378,0.115897
1420.115716,0.115731
1423.843054,0.114135
1427.570392,0.113534
1431.297729,0.113922
1435.025067,0.115792
1438.752405,0.117458
1442.479743,0.116524
1446.207081,0.116409
1449.934419,0.116265
1453.661757,0.115812
1457.389094,0.115719
1461.116432,0.111871
1464.843770,0.106125
1468.571108,0.097295
1472.298446,0.087205
1476.025784,0.080316
1479.753121,0.078269
1483.480459,0.077556
1487.207797,0.079785
1490.935135,0.083679
1494.662473,0.086621
1498.389811,0.090734
1502.117148,0.091430
1505.844486,0.096290
1509.571824,0.104195
1513.299162,0.104042
1517.026500,0.104425
1520.753838,0.106451
1524.481175,0.107062
1528.208513,0.105816
1531.935851,0.104375
1535.663189,0.102571
1539.390527,0.103872
1543.117865,0.106050
1546.845202,0.103307
1550.572540,0.100525
1554.299878,0.098014
1558.027216,0.100255
1561.754554,0.099229
1565.481892,0.096775
1569.209229,0.096960
1572.936567,0.097805
1576.663905,0.100843
1580.391243,0.102834
1584.118581,0.104253
1587.845919,0.106622
1591.573256,0.109136
1595.300594,0.111626
1599.027932,0.113752
1602.755270,0.115393
1606.482608,0.117241
1610.209946,0.118231
1613.937284,0.120188
1617.664621,0.124352
1621.391959,0.127143
1625.119297,0.130207
1628.846635,0.131252
1632.573973,0.131758
1636.301311,0.136486
1640.028648,0.136266
1643.755986,0.135541
1647.483324,0.135930
1651.210662,0.136999
1654.938000,0.135122
1658.665338,0.129655
1662.392675,0.124214
1666.120013,0.118541
1669.847351,0.113560
1673.574689,0.108675
1677.302027,0.103335
1681.029365,0.099642
1684.756702,0.098580
1688.484040,0.096276
1692.211378,0.094002
1695.938716,0.093428
1699.666054,0.095049
1703.393392,0.095213
1707.120729,0.093571
1710.848067,0.090484
1714.575405,0.088064
1718.302743,0.085766
1722.030081,0.082683
1725.757419,0.080729
1729.484756,0.080418
1733.212094,0.085316
1736.939432,0.091462
1740.666770,0.094050
1744.394108,0.091865
1748.121446,0.082182
1751.848783,0.065864
1755.576121,0.052898
1759.303459,0.043585
1763.030797,0.037741
1766.758135,0.034925
1770.485473,0.033693
1774.212811,0.032803
1777.940148,0.032037
1781.667486,0.031251
1785.394824,0.030071
1789.122162,0.028838
1792.849500,0.028060
1796.576838,0.026745
1800.304175,0.025863
1804.031513,0.024942
1807.758851,0.024695
1811.486189,0.024451
1815.213527,0.023941
1818.940865,0.023538
1822.668202,0.023443
1826.395540,0.023725
1830.122878,0.023797
1833.850216,0.023177
1837.577554,0.022823
1841.304892,0.022623
1845.032229,0.022995
1848.759567,0.022615
1852.486905,0.022627
1856.214243,0.022945
1859.941581,0.022896
1863.668919,0.022383
1867.396256,0.022458
1871.123594,0.022240
1874.850932,0.022038
1878.578270,0.022017
1882.305608,0.022185
1886.032946,0.022061
1889.760283,0.022241
1893.487621,0.022008
1897.214959,0.021748
1900.942297,0.021682
1904.669635,0.021682
1908.396973,0.020913
1912.124310,0.020584
1915.851648,0.020656
1919.578986,0.021131
1923.306324,0.020959
1927.033662,0.020043
1930.761000,0.018924
1934.488338,0.019106
1938.215675,0.019204
1941.943013,0.018329
1945.670351,0.016986
1949.397689,0.017442
1953.125027,0.017642
1956.852365,0.015766
1960.579702,0.013279
1964.307040,0.013164
1968.034378,0.011995
1971.761716,0.010665
1975.489054,0.009015
1979.216392,0.010283
1982.943729,0.011005
1986.671067,0.011441
1990.398405,0.011550
1994.125743,0.013183
1997.853081,0.013550
2001.580419,0.012649
2005.307756,0.011885
2009.035094,0.010285
2012.762432,0.009287
2016.489770,0.009904
2020.217108,0.009378
2023.944446,0.008753
2027.671783,0.007614
2031.399121,0.008510
2035.126459,0.008939
2038.853797,0.009759
2042.581135,0.011359
2046.308473,0.013182
2050.035810,0.014176
2053.763148,0.014855
2057.490486,0.015724
2061.217824,0.016906
2064.945162,0.016845
2068.672500,0.017300
2072.399837,0.018111
2076.127175,0.019272
2079.854513,0.019699
2083.581851,0.019825
2087.309189,0.019810
2091.036527,0.020310
2094.763865,0.019917
2098.491202,0.020107
2102.218540,0.020192
2105.945878,0.020100
2109.673216,0.020876
2113.400554,0.021094
2117.127892,0.020465
2120.855229,0.020452
2124.582567,0.020212
2128.309905,0.020195
2132.037243,0.018120
2135.764581,0.015656
2139.491919,0.015038
2143.219256,0.014112
2146.946594,0.012766
2150.673932,0.012214
2154.401270,0.009547
2158.128608,0.005060
2161.855946,0.004377
2165.583283,0.008261
2169.310621,0.009825
2173.037959,0.009925
2176.765297,0.010363
2180.492635,0.011030
2184.219973,0.011276
2187.947310,0.012141
2191.674648,0.012606
2195.401986,0.013955
2199.129324,0.013931
2202.856662,0.014710
2206.584000,0.014918
2210.311337,0.014792
2214.038675,0.015493
2217.766013,0.016378
2221.493351,0.016154
2225.220689,0.015980
2228.948027,0.016984
2232.675364,0.018275
2236.402702,0.018781
2240.130040,0.018872
2243.857378,0.018742
2247.584716,0.019143
2251.312054,0.019530
2255.039392,0.020237
2258.766729,0.020598
2262.494067,0.020884
2266.221405,0.021012
2269.948743,0.021534
2273.676081,0.022394
2277.403419,0.023324
2281.130756,0.023549
2284.858094,0.023946
2288.585432,0.024296
2292.312770,0.024727
2296.040108,0.025208
2299.767446,0.025492
2303.494783,0.025169
2307.222121,0.025124
2310.949459,0.025778
2314.676797,0.026043
2318.404135,0.026156
2322.131473,0.027040
2325.858810,0.027084
2329.586148,0.026385
2333.313486,0.026059
2337.040824,0.026275
2340.768162,0.026674
2344.495500,0.026752
2348.222837,0.026115
2351.950175,0.025719
2355.677513,0.025655
2359.404851,0.025479
2363.132189,0.025714
2366.859527,0.026435
2370.586864,0.026891
2374.314202,0.026913
2378.041540,0.026997
2381.768878,0.027128
2385.496216,0.026902
2389.223554,0.026899
2392.950891,0.027038
2396.678229,0.027141
2400.405567,0.026939
2404.132905,0.026844
2407.860243,0.026957
2411.587581,0.027106
2415.314919,0.027429
2419.042256,0.027536
2422.769594,0.027167
2426.496932,0.027085
2430.224270,0.027377
2433.951608,0.027589
2437.678946,0.027365
2441.406283,0.027343
2445.133621,0.027450
2448.860959,0.027722
2452.588297,0.028124
2456.315635,0.028360
2460.042973,0.028238
2463.770310,0.028268
2467.497648,0.028239
2471.224986,0.028126
2474.952324,0.028238
2478.679662,0.028624
2482.407000,0.029047
2486.134337,0.028972
2489.861675,0.028671
2493.589013,0.028910
2497.316351,0.029375
2501.043689,0.029533
2504.771027,0.029483
2508.498364,0.029607
2512.225702,0.029491
2515.953040,0.029590
2519.680378,0.030139
2523.407716,0.030386
2527.135054,0.030233
2530.862391,0.030286
2534.589729,0.030505
2538.317067,0.030749
2542.044405,0.030800
2545.771743,0.030868
2549.499081,0.031216
2553.226418,0.031456
2556.953756,0.031151
2560.681094,0.031223
2564.408432,0.031611
2568.135770,0.032221
2571.863108,0.032553
2575.590446,0.032525
2579.317783,0.032858
2583.045121,0.033317
2586.772459,0.033278
2590.499797,0.033424
2594.227135,0.033792
2597.954473,0.034153
2601.681810,0.034275
2605.409148,0.034536
2609.136486,0.034814
2612.863824,0.035179
2616.591162,0.035578
2620.318500,0.035813
2624.045837,0.035947
2627.773175,0.036293
2631.500513,0.036725
2635.227851,0.037151
2638.955189,0.037552
2642.682527,0.037919
2646.409864,0.038274
2650.137202,0.038589
2653.864540,0.038952
2657.591878,0.039184
2661.319216,0.039242
2665.046554,0.039402
2668.773891,0.039649
2672.501229,0.039943
2676.228567,0.040126
2679.955905,0.040322
2683.683243,0.040604
2687.410581,0.040779
2691.137918,0.040760
2694.865256,0.040930
2698.592594,0.041186
2702.319932,0.041370
2706.047270,0.041563
2709.774608,0.041907
2713.501945,0.042069
2717.229283,0.042097
2720.956621,0.042307
2724.683959,0.042848
2728.411297,0.043219
2732.138635,0.043319
2735.865973,0.043469
2739.593310,0.043625
2743.320648,0.043768
2747.047986,0.044169
2750.775324,0.044456
2754.502662,0.044494
2758.230000,0.044688
2761.957337,0.045163
2765.684675,0.045413
