XLabelWavenumber,YLabelAbsorbance
648.556784,0.181369
652.284122,0.184687
656.011459,0.185424
659.738797,0.185357
663.466135,0.184663
667.193473,0.186876
670.920811,0.186304
674.648149,0.181377
678.375486,0.176379
682.102824,0.174176
685.830162,0.171816
689.557500,0.169792
693.284838,0.170905
697.012176,0.172537
700.739513,0.172552
704.466851,0.172711
708.194189,0.174584
711.921527,0.175422
715.648865,0.173391
719.376203,0.170119
723.103540,0.165456
726.830878,0.159970
730.558216,0.155685
734.285554,0.152925
738.012892,0.150689
741.740230,0.149684
745.467567,0.149183
749.194905,0.147647
752.922243,0.146095
756.649581,0.147562
760.376919,0.150499
764.104257,0.149878
767.831594,0.146116
771.558932,0.142856
775.286270,0.141054
779.013608,0.140233
782.740946,0.139009
786.468284,0.137301
790.195621,0.136133
793.922959,0.136205
797.650297,0.137695
801.377635,0.140721
805.104973,0.145096
808.832311,0.148616
812.559649,0.148040
816.286986,0.142024
820.014324,0.131928
823.741662,0.121568
827.469000,0.115819
831.196338,0.114948
834.923676,0.115678
838.651013,0.117005
842.378351,0.118667
846.105689,0.120711
849.833027,0.123234
853.560365,0.125935
857.287703,0.129587
861.015040,0.134728
864.742378,0.140038
868.469716,0.142969
872.197054,0.142431
875.924392,0.140026
879.651730,0.137972
883.379067,0.136825
887.106405,0.136219
890.833743,0.136457
894.561081,0.137229
898.288419,0.136973
902.015757,0.135456
905.743094,0.134427
909.470432,0.135298
913.197770,0.137343
916.925108,0.139212
920.652446,0.141459
924.379784,0.145121
928.107121,0.149590
931.834459,0.153691
935.561797,0.157286
939.289135,0.160535
943.016473,0.163368
946.743811,0.166007
950.471148,0.169276
954.198486,0.173592
957.925824,0.177939
961.653162,0.181587
965.380500,0.185323
969.107838,0.190382
972.835176,0.196960
976.562513,0.204105
980.289851,0.211299
984.017189,0.218694
987.744527,0.226017
991.471865,0.233033
995.199203,0.240089
998.926540,0.247157
1002.653878,0.253801
1006.381216,0.259077
1010.108554,0.261972
1013.835892,0.263516
1017.563230,0.265766
1021.290567,0.267916
1025.017905,0.268076
1028.745243,0.265524
1032.472581,0.260046
1036.199919,0.253127
1039.927257,0.247586
1043.654594,0.244277
1047.381932,0.242732
1051.109270,0.242318
1054.836608,0.241254
1058.563946,0.237844
1062.291284,0.232233
1066.018621,0.225871
1069.745959,0.220277
1073.473297,0.215753
1077.200635,0.211890
1080.927973,0.208300
1084.655311,0.204707
1088.382648,0.200824
1092.109986,0.196182
1095.837324,0.190515
1099.564662,0.184254
1103.292000,0.178663
1107.019338,0.174797
1110.746675,0.172354
1114.474013,0.170434
1118.201351,0.167656
1121.928689,0.163473
1125.656027,0.159457
1129.383365,0.157640
1133.110703,0.159052
1136.838040,0.163604
1140.565378,0.168785
1144.292716,0.171932
1148.020054,0.172795
1151.747392,0.172420
1155.474730,0.171371
1159.202067,0.169319
1162.929405,0.165716
1166.656743,0.160629
1170.384081,0.154556
1174.111419,0.148123
1177.838757,0.141843
1181.566094,0.136251
1185.293432,0.131971
1189.020770,0.129290
1192.748108,0.127945
1196.475446,0.127481
1200.202784,0.127234
1203.930121,0.127165
1207.657459,0.127415
1211.384797,0.127900
1215.112135,0.128345
1218.839473,0.129092
1222.566811,0.130790
1226.294148,0.133304
1230.021486,0.135972
1233.748824,0.138457
1237.476162,0.139794
1241.203500,0.139218
1244.930838,0.137364
1248.658175,0.135438
1252.385513,0.133911
1256.112851,0.132769
1259.840189,0.131719
1263.567527,0.130622
1267.294865,0.129554
1271.022202,0.128601
1274.749540,0.127597
1278.476878,0.126922
1282.204216,0.126096
1285.931554,0.124659
1289.658892,0.122828
1293.386230,0.121214
1297.113567,0.120403
1300.840905,0.120277
1304.568243,0.120161
1308.295581,0.119719
1312.022919,0.118845
1315.750257,0.118066
1319.477594,0.117165
1323.204932,0.115968
1326.932270,0.115239
1330.659608,0.114987
1334.386946,0.114664
1338.114284,0.116132
1341.841621,0.117881
1345.568959,0.118530
1349.296297,0.120354
1353.023635,0.123282
1356.750973,0.125616
1360.478311,0.128388
1364.205648,0.131368
1367.932986,0.131287
1371.660324,0.131131
1375.387662,0.131956
1379.115000,0.129152
1382.842338,0.123880
1386.569675,0.119993
1390.297013,0.116730
1394.024351,0.114867
1397.751689,0.114897
1401.479027,0.113138
1405.206365,0.111616
1408.933702,0.111286
1412.661040,0.110768
1416.388378,0.110647
1420.115716,0.111410
1423.843054,0.109719
1427.570392,0.109524
1431.297729,0.110385
1435.025067,0.112730
1438.752405,0.115013
1442.479743,0.113789
1446.207081,0.113654
