XLabelWavenumber,YLabelAbsorbance
648.556784,0.183115
652.284122,0.184453
656.011459,0.183418
659.738797,0.182486
663.466135,0.182137
667.193473,0.179975
670.920811,0.177877
674.648149,0.177106
678.375486,0.175275
682.102824,0.171529
685.830162,0.169032
689.557500,0.168566
693.284838,0.168511
697.012176,0.168716
700.739513,0.168680
704.466851,0.171380
708.194189,0.175103
711.921527,0.174761
715.648865,0.173001
719.376203,0.171273
723.103540,0.164668
726.830878,0.157133
730.558216,0.152892
734.285554,0.149138
738.012892,0.146129
741.740230,0.145021
745.467567,0.144250
749.194905,0.142599
752.922243,0.141626
756.649581,0.143951
760.376919,0.147592
764.104257,0.147689
767.831594,0.143516
771.558932,0.139549
775.286270,0.137867
779.013608,0.137481
782.740946,0.137424
786.468284,0.136274
790.195621,0.135099
793.922959,0.135978
797.650297,0.139293
801.377635,0.144580
805.104973,0.150604
808.832311,0.154849
812.559649,0.153716
816.286986,0.145695
820.014324,0.132259
823.741662,0.118400
827.469000,0.110224
831.196338,0.108495
834.923676,0.109924
838.651013,0.111758
842.378351,0.113789
846.105689,0.116903
849.833027,0.120471
853.560365,0.124557
857.287703,0.129840
861.015040,0.136800
864.742378,0.143643
868.469716,0.146140
872.197054,0.143631
875.924392,0.139710
879.651730,0.136821
883.379067,0.135177
887.106405,0.134509
890.833743,0.134503
894.561081,0.134652
898.288419,0.134017
902.015757,0.132374
905.743094,0.131345
909.470432,0.132166
913.197770,0.134061
916.925108,0.136129
920.652446,0.138895
924.379784,0.143161
928.107121,0.148390
931.834459,0.153456
935.561797,0.158163
939.289135,0.162039
943.016473,0.164478
946.743811,0.165990
950.471148,0.168202
954.198486,0.172194
957.925824,0.176735
961.653162,0.180389
965.380500,0.183874
969.107838,0.188898
972.835176,0.195783
976.562513,0.203415
980.289851,0.210923
984.017189,0.218452
987.744527,0.226266
991.471865,0.234288
995.199203,0.242318
998.926540,0.249805
1002.653878,0.256153
1006.381216,0.260543
1010.108554,0.262247
1013.835892,0.262651
1017.563230,0.264276
1021.290567,0.266306
1025.017905,0.266416
1028.745243,0.263585
1032.472581,0.257869
1036.199919,0.250994
1039.927257,0.245766
1043.654594,0.242948
1047.381932,0.241868
1051.109270,0.242081
1054.836608,0.242049
1058.563946,0.239743
1062.291284,0.234871
1066.018621,0.228839
1069.745959,0.223369
1073.473297,0.219178
1077.200635,0.216085
1080.927973,0.213457
1084.655311,0.210716
1088.382648,0.207274
1092.109986,0.202570
1095.837324,0.196277
1099.564662,0.188788
1103.292000,0.181882
1107.019338,0.177472
1110.746675,0.175617
1114.474013,0.174586
1118.201351,0.171997
1121.928689,0.166934
1125.656027,0.161910
1129.383365,0.160634
1133.110703,0.164458
1136.838040,0.172259
1140.565378,0.180234
1144.292716,0.184723
1148.020054,0.185664
1151.747392,0.184993
1155.474730,0.183610
1159.202067,0.181375
1162.929405,0.177612
1166.656743,0.171944
1170.384081,0.164845
1174.111419,0.156849
1177.838757,0.148507
1181.566094,0.140929
1185.293432,0.134673
1189.020770,0.129911
1192.748108,0.126835
1196.475446,0.125187
1200.202784,0.124280
1203.930121,0.123895
1207.657459,0.124038
1211.384797,0.124587
1215.112135,0.125048
1218.839473,0.125611
1222.566811,0.127146
1226.294148,0.129746
1230.021486,0.132664
1233.748824,0.135325
1237.476162,0.136656
1241.203500,0.135976
1244.930838,0.133824
1248.658175,0.131612
1252.385513,0.129953
1256.112851,0.128665
1259.840189,0.127372
1263.567527,0.126001
1267.294865,0.124568
1271.022202,0.123187
1274.749540,0.121742
1278.476878,0.120454
1282.204216,0.119025
1285.931554,0.116926
1289.658892,0.114452
1293.386230,0.112462
1297.113567,0.111452
1300.840905,0.111361
1304.568243,0.110987
1308.295581,0.109989
1312.022919,0.108778
1315.750257,0.107927
1319.477594,0.107138
1323.204932,0.105749
1326.932270,0.104609
1330.659608,0.104201
1334.386946,0.103964
1338.114284,0.105704
1341.841621,0.107832
1345.568959,0.108612
1349.296297,0.110603
1353.023635,0.113764
1356.750973,0.116208
1360.478311,0.119218
1364.205648,0.122575
1367.932986,0.122655
1371.660324,0.122786
1375.387662,0.124141
1379.115000,0.120893
1382.842338,0.114481
1386.569675,0.109422
1390.297013,0.105468
1394.024351,0.103409
1397.751689,0.103276
1401.479027,0.101286
1405.206365,0.099562
1408.933702,0.099539
1412.661040,0.100011
1416.388378,0.100645
1420.115716,0.101577
1423.843054,0.099921
1427.570392,0.099903
1431.297729,0.101088
1435.025067,0.103908
1438.752405,0.106734
1442.479743,0.105856
