XLabelWavenumber,YLabelAbsorbance
648.556784,0.150124
652.284122,0.147712
656.011459,0.145886
659.738797,0.147882
663.466135,0.148376
667.193473,0.149781
670.920811,0.149174
674.648149,0.146261
678.375486,0.141737
682.102824,0.138638
685.830162,0.138534
689.557500,0.138646
693.284838,0.137501
697.012176,0.137413
700.739513,0.139001
704.466851,0.140588
708.194189,0.141884
711.921527,0.142889
715.648865,0.143002
719.376203,0.141336
723.103540,0.136680
726.830878,0.130821
730.558216,0.125823
734.285554,0.122437
738.012892,0.121075
741.740230,0.120480
745.467567,0.118895
749.194905,0.116627
752.922243,0.115360
756.649581,0.116387
760.376919,0.118206
764.104257,0.117664
767.831594,0.114753
771.558932,0.112281
775.286270,0.111137
779.013608,0.110804
782.740946,0.110448
786.468284,0.109575
790.195621,0.109153
793.922959,0.109835
797.650297,0.111651
801.377635,0.114651
805.104973,0.118166
808.832311,0.120396
812.559649,0.119576
816.286986,0.114312
820.014324,0.105096
823.741662,0.095748
827.469000,0.090204
831.196338,0.089089
834.923676,0.090131
838.651013,0.091683
842.378351,0.093489
846.105689,0.095418
849.833027,0.097538
853.560365,0.100029
857.287703,0.103546
861.015040,0.108539
864.742378,0.113454
868.469716,0.115528
872.197054,0.114118
875.924392,0.111401
879.651730,0.109275
883.379067,0.108173
887.106405,0.107708
890.833743,0.107906
894.561081,0.108385
898.288419,0.108013
902.015757,0.106831
905.743094,0.106222
909.470432,0.107211
913.197770,0.109023
916.925108,0.110732
920.652446,0.113043
924.379784,0.116509
928.107121,0.120414
931.834459,0.124178
935.561797,0.127676
939.289135,0.130286
943.016473,0.131931
946.743811,0.133450
950.471148,0.135709
954.198486,0.138934
957.925824,0.142145
961.653162,0.144784
965.380500,0.147583
969.107838,0.151545
972.835176,0.156937
976.562513,0.162636
980.289851,0.167920
984.017189,0.173272
987.744527,0.178627
991.471865,0.183630
995.199203,0.188525
998.926540,0.193252
1002.653878,0.197479
1006.381216,0.200585
1010.108554,0.201757
1013.835892,0.201824
1017.563230,0.202735
1021.290567,0.204065
1025.017905,0.204138
1028.745243,0.202336
1032.472581,0.198505
1036.199919,0.193757
1039.927257,0.190354
1043.654594,0.188649
1047.381932,0.187871
1051.109270,0.187774
1054.836608,0.187338
1058.563946,0.185326
1062.291284,0.181774
1066.018621,0.177623
1069.745959,0.173860
1073.473297,0.170870
1077.200635,0.168477
1080.927973,0.166556
1084.655311,0.164944
1088.382648,0.162986
1092.109986,0.160234
1095.837324,0.156388
1099.564662,0.151696
1103.292000,0.147075
1107.019338,0.143506
1110.746675,0.141480
1114.474013,0.140167
1118.201351,0.137873
1121.928689,0.134060
1125.656027,0.130381
1129.383365,0.129308
1133.110703,0.131986
1136.838040,0.137764
1140.565378,0.143812
1144.292716,0.147756
1148.020054,0.149574
1151.747392,0.150188
1155.474730,0.150222
1159.202067,0.149588
1162.929405,0.147468
1166.656743,0.143525
1170.384081,0.138352
1174.111419,0.132388
1177.838757,0.125994
1181.566094,0.120189
1185.293432,0.115448
1189.020770,0.111848
1192.748108,0.109269
1196.475446,0.107530
1200.202784,0.106314
1203.930121,0.105632
1207.657459,0.105693
1211.384797,0.106281
1215.112135,0.106695
1218.839473,0.107060
1222.566811,0.108287
1226.294148,0.110362
1230.021486,0.112507
1233.748824,0.114490
1237.476162,0.115583
1241.203500,0.114872
1244.930838,0.112714
1248.658175,0.110324
1252.385513,0.108451
1256.112851,0.107045
1259.840189,0.105722
1263.567527,0.104374
1267.294865,0.103100
1271.022202,0.102061
1274.749540,0.100907
1278.476878,0.099871
1282.204216,0.098776
1285.931554,0.097256
1289.658892,0.095406
1293.386230,0.093839
1297.113567,0.093231
1300.840905,0.093278
1304.568243,0.093047
1308.295581,0.092545
1312.022919,0.091805
1315.750257,0.091057
1319.477594,0.090327
1323.204932,0.089143
