XLabelWavenumber,YLabelAbsorbance
648.556784,0.158253
652.284122,0.161050
656.011459,0.158564
659.738797,0.160239
663.466135,0.161553
667.193473,0.159259
670.920811,0.156638
674.648149,0.154992
678.375486,0.152743
682.102824,0.149501
685.830162,0.147637
689.557500,0.147866
693.284838,0.147418
697.012176,0.147208
700.739513,0.147677
704.466851,0.148298
708.194189,0.148989
711.921527,0.149933
715.648865,0.149853
719.376203,0.146882
723.103540,0.142357
726.830878,0.138558
730.558216,0.134239
734.285554,0.130963
738.012892,0.130307
741.740230,0.130233
745.467567,0.129299
749.194905,0.127371
752.922243,0.126184
756.649581,0.128041
760.376919,0.130562
764.104257,0.129526
767.831594,0.126324
771.558932,0.123961
775.286270,0.122454
779.013608,0.121677
782.740946,0.120606
786.468284,0.119019
790.195621,0.118349
793.922959,0.118609
797.650297,0.119261
801.377635,0.121188
805.104973,0.124340
808.832311,0.126948
812.559649,0.126562
816.286986,0.121827
820.014324,0.114059
823.741662,0.106284
827.469000,0.101607
831.196338,0.100534
834.923676,0.101229
838.651013,0.102550
842.378351,0.103948
846.105689,0.105348
849.833027,0.107096
853.560365,0.109352
857.287703,0.112152
861.015040,0.115509
864.742378,0.119249
868.469716,0.121493
872.197054,0.120979
875.924392,0.119366
879.651730,0.118066
883.379067,0.117281
887.106405,0.117053
890.833743,0.117163
894.561081,0.117575
898.288419,0.117613
902.015757,0.116497
905.743094,0.115505
909.470432,0.116135
913.197770,0.117787
916.925108,0.119231
920.652446,0.121033
924.379784,0.123733
928.107121,0.126768
931.834459,0.130028
935.561797,0.133438
939.289135,0.136317
943.016473,0.138535
946.743811,0.140619
950.471148,0.143021
954.198486,0.146029
957.925824,0.149175
961.653162,0.151763
965.380500,0.154303
969.107838,0.157853
972.835176,0.162759
976.562513,0.168435
980.289851,0.174012
984.017189,0.179291
987.744527,0.184490
991.471865,0.189647
995.199203,0.194748
998.926540,0.199726
1002.653878,0.204322
1006.381216,0.207880
1010.108554,0.209744
1013.835892,0.210370
1017.563230,0.211390
1021.290567,0.212673
1025.017905,0.212572
1028.745243,0.210305
1032.472581,0.205761
1036.199919,0.200253
1039.927257,0.196033
1043.654594,0.193616
1047.381932,0.192646
1051.109270,0.192453
1054.836608,0.191616
1058.563946,0.189167
1062.291284,0.185205
1066.018621,0.180625
1069.745959,0.176568
1073.473297,0.173444
1077.200635,0.170800
1080.927973,0.168403
1084.655311,0.166138
1088.382648,0.163643
1092.109986,0.160541
1095.837324,0.156527
1099.564662,0.151893
1103.292000,0.147426
1107.019338,0.144074
1110.746675,0.142223
1114.474013,0.140949
1118.201351,0.138730
1121.928689,0.135166
1125.656027,0.131632
1129.383365,0.130157
1133.110703,0.131799
1136.838040,0.136257
1140.565378,0.141127
1144.292716,0.144174
1148.020054,0.145276
1151.747392,0.145366
1155.474730,0.144816
1159.202067,0.143243
1162.929405,0.140256
1166.656743,0.135904
1170.384081,0.130715
1174.111419,0.125286
1177.838757,0.119928
1181.566094,0.115080
1185.293432,0.111185
1189.020770,0.108322
1192.748108,0.106659
1196.475446,0.106099
1200.202784,0.105925
1203.930121,0.105907
1207.657459,0.106222
1211.384797,0.106862
1215.112135,0.107435
1218.839473,0.108091
1222.566811,0.109488
1226.294148,0.111715
1230.021486,0.114051
1233.748824,0.116042
1237.476162,0.117135
1241.203500,0.116840
1244.930838,0.115450
1248.658175,0.113867
1252.385513,0.112652
1256.112851,0.111763
1259.840189,0.110855
1263.567527,0.110030
1267.294865,0.109139
1271.022202,0.108128
1274.749540,0.107111
1278.476878,0.106334
1282.204216,0.105269
1285.931554,0.103840
1289.658892,0.102360
1293.386230,0.101057
1297.113567,0.100360
1300.840905,0.100376
1304.568243,0.100384
1308.295581,0.100096
1312.022919,0.099606
1315.750257,0.099110
1319.477594,0.098398
1323.204932,0.097199
1326.932270,0.096354
1330.659608,0.096177
1334.386946,0.096175
1338.114284,0.097607
1341.841621,0.099034
1345.568959,0.099404
1349.296297,0.100730
1353.023635,0.102978
1356.750973,0.104759
1360.478311,0.107281
1364.205648,0.110092
1367.932986,0.109851
1371.660324,0.109701
1375.387662,0.110965
1379.115000,0.108597
1382.842338,0.103649
1386.569675,0.100055
1390.297013,0.097215
1394.024351,0.095860
1397.751689,0.096267
1401.479027,0.094904
1405.206365,0.093514
1408.933702,0.093157
1412.661040,0.092888
1416.388378,0.093054
1420.115716,0.093950
1423.843054,0.092264
1427.570392,0.091753
1431.297729,0.092341
1435.025067,0.094633
1438.752405,0.096806
1442.479743,0.095583
1446.207081,0.095515
1449.934419,0.095787
1453.661757,0.095460
1457.389094,0.098257
1461.116432,0.095882
1464.843770,0.091182
1468.571108,0.082890
1472.298446,0.072570
1476.025784,0.065625
1479.753121,0.062866
1483.480459,0.061063
1487.207797,0.062134
1490.935135,0.065039
1494.662473,0.065779
1498.389811,0.068306
1502.117148,0.067017
1505.844486,0.070060
1509.571824,0.077649
1513.299162,0.075764
1517.026500,0.074972
1520.753838,0.077103
1524.481175,0.078385
1528.208513,0.077050
1531.935851,0.075851
1535.663189,0.074045
1539.390527,0.076189
1543.117865,0.082428
1546.845202,0.080111
1550.572540,0.077734
1554.299878,0.075537
1558.027216,0.081041
1561.754554,0.082659
1565.481892,0.079249
1569.209229,0.080381
1572.936567,0.082256
1576.663905,0.086079
1580.391243,0.087635
1584.118581,0.088000
1587.845919,0.089411
1591.573256,0.090755
1595.300594,0.091637
1599.027932,0.091839
1602.755270,0.091537
1606.482608,0.091068
1610.209946,0.089628
1613.937284,0.088479
1617.664621,0.089164
1621.391959,0.089310
1625.119297,0.091240
1628.846635,0.091447
1632.573973,0.090991
1636.301311,0.096883
1640.028648,0.096510
1643.755986,0.094157
1647.483324,0.094527
1651.210662,0.096204
1654.938000,0.096732
1658.665338,0.091170
1662.392675,0.086971
1666.120013,0.083438
1669.847351,0.080479
1673.574689,0.077670
1677.302027,0.073793
1681.029365,0.071317
1684.756702,0.074180
1688.484040,0.074123
1692.211378,0.072029
1695.938716,0.072857
1699.666054,0.077009
1703.393392,0.077705
1707.120729,0.076091
1710.848067,0.072669
1714.575405,0.070727
1718.302743,0.073218
1722.030081,0.073333
1725.757419,0.074062
1729.484756,0.077252
1733.212094,0.088643
1736.939432,0.101583
1740.666770,0.107825
1744.394108,0.108691
1748.121446,0.098593
1751.848783,0.077722
1755.576121,0.059811
1759.303459,0.046517
1763.030797,0.038279
1766.758135,0.034226
1770.485473,0.033146
1774.212811,0.033044
1777.940148,0.032010
1781.667486,0.031132
1785.394824,0.030231
1789.122162,0.028962
1792.849500,0.028672
1796.576838,0.027643
1800.304175,0.027035
1804.031513,0.026460
1807.758851,0.025893
1811.486189,0.025473
1815.213527,0.025087
1818.940865,0.024863
1822.668202,0.024959
1826.395540,0.024851
1830.122878,0.025058
1833.850216,0.025043
1837.577554,0.024549
1841.304892,0.023988
1845.032229,0.024917
1848.759567,0.025079
1852.486905,0.024583
1856.214243,0.024326
1859.941581,0.024445
1863.668919,0.024249
1867.396256,0.024493
1871.123594,0.024696
1874.850932,0.024379
1878.578270,0.023881
1882.305608,0.023677
1886.032946,0.023601
1889.760283,0.023670
1893.487621,0.023229
1897.214959,0.023354
1900.942297,0.023093
1904.669635,0.022840
1908.396973,0.022471
1912.124310,0.022463
1915.851648,0.022477
1919.578986,0.022329
1923.306324,0.021669
1927.033662,0.021260
1930.761000,0.020693
1934.488338,0.020370
1938.215675,0.019634
1941.943013,0.019266
1945.670351,0.019137
1949.397689,0.019133
1953.125027,0.018091
1956.852365,0.017123
1960.579702,0.016185
1964.307040,0.015498
1968.034378,0.012912
1971.761716,0.011242
1975.489054,0.010124
1979.216392,0.011880
1982.943729,0.014519
1986.671067,0.015369
1990.398405,0.013748
1994.125743,0.013622
1997.853081,0.013525
2001.580419,0.013657
2005.307756,0.013238
2009.035094,0.012205
2012.762432,0.011808
2016.489770,0.011562
2020.217108,0.011042
2023.944446,0.011096
2027.671783,0.010112
2031.399121,0.011585
2035.126459,0.011641
2038.853797,0.011491
2042.581135,0.012499
2046.308473,0.014771
2050.035810,0.016689
2053.763148,0.018083
2057.490486,0.018690
2061.217824,0.019061
2064.945162,0.018492
2068.672500,0.018796
2072.399837,0.020147
2076.127175,0.020913
2079.854513,0.020692
2083.581851,0.021428
2087.309189,0.021828
2091.036527,0.021813
2094.763865,0.020991
2098.491202,0.021185
2102.218540,0.021785
2105.945878,0.021595
2109.673216,0.021597
2113.400554,0.021943
2117.127892,0.022003
2120.855229,0.021858
2124.582567,0.020900
2128.309905,0.019115
2132.037243,0.018061
2135.764581,0.017901
2139.491919,0.016737
2143.219256,0.015997
2146.946594,0.015223
2150.673932,0.012225
2154.401270,0.007174
2158.128608,0.005713
2161.855946,0.007209
2165.583283,0.009270
2169.310621,0.011124
2173.037959,0.012986
2176.765297,0.013508
2180.492635,0.013484
2184.219973,0.013223
2187.947310,0.013371
2191.674648,0.014333
2195.401986,0.015431
2199.129324,0.015287
2202.856662,0.016156
2206.584000,0.017178
2210.311337,0.017366
2214.038675,0.017611
2217.766013,0.017726
2221.493351,0.017508
2225.220689,0.017913
2228.948027,0.018112
2232.675364,0.018840
2236.402702,0.020259
2240.130040,0.020925
2243.857378,0.020612
2247.584716,0.020982
2251.312054,0.021161
2255.039392,0.021635
2258.766729,0.021541
2262.494067,0.021955
2266.221405,0.023050
2269.948743,0.023672
2273.676081,0.024020
2277.403419,0.024461
2281.130756,0.025088
2284.858094,0.025510
2288.585432,0.025735
2292.312770,0.026173
2296.040108,0.026462
2299.767446,0.026586
2303.494783,0.026411
2307.222121,0.026519
2310.949459,0.026632
2314.676797,0.026852
2318.404135,0.027148
2322.131473,0.027600
2325.858810,0.027894
2329.586148,0.027449
2333.313486,0.026904
2337.040824,0.026853
2340.768162,0.027531
2344.495500,0.028202
2348.222837,0.027402
2351.950175,0.026235
2355.677513,0.025860
2359.404851,0.026316
2363.132189,0.026882
2366.859527,0.027360
2370.586864,0.027710
2374.314202,0.028341
2378.041540,0.028314
2381.768878,0.028072
2385.496216,0.027860
2389.223554,0.027715
2392.950891,0.027572
2396.678229,0.027445
2400.405567,0.027514
2404.132905,0.027829
2407.860243,0.027895
2411.587581,0.027636
2415.314919,0.027499
2419.042256,0.027628
2422.769594,0.027680
2426.496932,0.027756
2430.224270,0.027691
2433.951608,0.027459
2437.678946,0.027344
2441.406283,0.027741
2445.133621,0.028422
2448.860959,0.028832
2452.588297,0.028404
2456.315635,0.027938
2460.042973,0.028475
2463.770310,0.029026
2467.497648,0.028903
2471.224986,0.028555
2474.952324,0.028350
2478.679662,0.028712
2482.407000,0.029001
2486.134337,0.028979
2489.861675,0.029189
2493.589013,0.029355
2497.316351,0.029300
2501.043689,0.029393
2504.771027,0.029682
2508.498364,0.030052
2512.225702,0.029992
2515.953040,0.029866
2519.680378,0.029946
2523.407716,0.029879
2527.135054,0.029816
2530.862391,0.030286
2534.589729,0.030400
2538.317067,0.030029
2542.044405,0.030129
2545.771743,0.030378
2549.499081,0.030433
2553.226418,0.030728
2556.953756,0.030933
2560.681094,0.031115
2564.408432,0.031242
2568.135770,0.031297
2571.863108,0.031756
2575.590446,0.032063
2579.317783,0.031966
2583.045121,0.032062
2586.772459,0.032124
2590.499797,0.032356
2594.227135,0.032909
2597.954473,0.033053
2601.681810,0.033045
2605.409148,0.033305
2609.136486,0.033536
2612.863824,0.033773
2616.591162,0.034080
2620.318500,0.034467
2624.045837,0.034735
2627.773175,0.035094
2631.500513,0.035478
2635.227851,0.035720
2638.955189,0.035867
2642.682527,0.035954
2646.409864,0.036189
2650.137202,0.036538
2653.864540,0.036775
2657.591878,0.036968
2661.319216,0.037148
2665.046554,0.037220
2668.773891,0.037162
2672.501229,0.037360
2676.228567,0.037642
2679.955905,0.037705
2683.683243,0.037829
2687.410581,0.038016
2691.137918,0.038015
2694.865256,0.037999
2698.592594,0.038130
2702.319932,0.038225
2706.047270,0.038375
2709.774608,0.038642
2713.501945,0.038793
2717.229283,0.038787
2720.956621,0.039020
2724.683959,0.039411
2728.411297,0.039577
2732.138635,0.039506
2735.865973,0.039435
2739.593310,0.039602
2743.320648,0.039766
