XLabelWavenumber,YLabelAbsorbance
648.556784,0.173014
652.284122,0.175299
656.011459,0.172100
659.738797,0.170748
663.466135,0.169268
667.193473,0.170367
670.920811,0.173740
674.648149,0.170020
678.375486,0.166552
682.102824,0.164439
685.830162,0.161408
689.557500,0.160184
693.284838,0.159848
697.012176,0.159735
700.739513,0.160693
704.466851,0.162345
708.194189,0.165432
711.921527,0.166318
715.648865,0.164838
719.376203,0.163132
723.103540,0.158686
726.830878,0.152464
730.558216,0.147209
734.285554,0.144814
738.012892,0.143839
741.740230,0.142997
745.467567,0.141905
749.194905,0.139807
752.922243,0.138351
756.649581,0.140008
760.376919,0.143172
764.104257,0.142700
767.831594,0.138335
771.558932,0.135680
775.286270,0.135180
779.013608,0.134692
782.740946,0.134054
786.468284,0.133374
790.195621,0.132874
793.922959,0.133643
797.650297,0.136689
801.377635,0.141938
805.104973,0.148276
808.832311,0.152604
812.559649,0.151859
816.286986,0.144854
820.014324,0.131914
823.741662,0.118343
827.469000,0.110575
831.196338,0.109018
834.923676,0.110314
838.651013,0.112300
842.378351,0.114646
846.105689,0.117575
849.833027,0.120822
853.560365,0.124507
857.287703,0.129722
861.015040,0.137009
864.742378,0.144332
868.469716,0.147038
872.197054,0.144206
875.924392,0.140041
879.651730,0.137240
883.379067,0.135821
887.106405,0.135158
890.833743,0.135076
894.561081,0.135480
898.288419,0.135031
902.015757,0.133345
905.743094,0.132389
909.470432,0.133404
913.197770,0.135461
916.925108,0.137481
920.652446,0.140037
924.379784,0.144014
928.107121,0.148773
931.834459,0.153322
935.561797,0.157441
939.289135,0.160816
943.016473,0.162972
946.743811,0.164197
950.471148,0.165921
954.198486,0.169246
957.925824,0.173321
961.653162,0.176846
965.380500,0.180340
969.107838,0.185171
972.835176,0.191691
976.562513,0.199000
980.289851,0.206453
984.017189,0.214345
987.744527,0.222753
991.471865,0.231148
995.199203,0.239306
998.926540,0.247051
1002.653878,0.253805
1006.381216,0.258628
1010.108554,0.260692
1013.835892,0.260971
1017.563230,0.262072
1021.290567,0.264110
1025.017905,0.264934
1028.745243,0.262911
1032.472581,0.257664
1036.199919,0.250680
1039.927257,0.244898
1043.654594,0.241772
1047.381932,0.241206
1051.109270,0.242248
1054.836608,0.242746
1058.563946,0.240518
1062.291284,0.235281
1066.018621,0.228653
1069.745959,0.222607
1073.473297,0.218129
1077.200635,0.215041
1080.927973,0.212554
1084.655311,0.210112
1088.382648,0.207225
1092.109986,0.203155
1095.837324,0.197335
1099.564662,0.190337
1103.292000,0.183913
1107.019338,0.179670
1110.746675,0.177565
1114.474013,0.176249
1118.201351,0.173789
1121.928689,0.169346
1125.656027,0.164945
1129.383365,0.163888
1133.110703,0.167589
1136.838040,0.174821
1140.565378,0.181988
1144.292716,0.186020
1148.020054,0.186822
1151.747392,0.186101
1155.474730,0.184916
1159.202067,0.183171
1162.929405,0.179976
1166.656743,0.174868
1170.384081,0.168213
1174.111419,0.160696
1177.838757,0.152971
1181.566094,0.145984
1185.293432,0.140458
1189.020770,0.136590
1192.748108,0.134058
1196.475446,0.132581
1200.202784,0.131752
1203.930121,0.131303
1207.657459,0.131284
1211.384797,0.131613
1215.112135,0.131958
1218.839473,0.132662
1222.566811,0.134203
1226.294148,0.136635
1230.021486,0.139292
1233.748824,0.141653
1237.476162,0.142855
1241.203500,0.141965
1244.930838,0.139287
1248.658175,0.136572
1252.385513,0.134757
1256.112851,0.133362
1259.840189,0.131947
1263.567527,0.130590
1267.294865,0.129266
1271.022202,0.128090
1274.749540,0.126842
1278.476878,0.125810
1282.204216,0.124580
1285.931554,0.122827
1289.658892,0.120864
1293.386230,0.119257
1297.113567,0.118549
1300.840905,0.118485
1304.568243,0.118142
1308.295581,0.117424
1312.022919,0.116531
1315.750257,0.115904
1319.477594,0.115149
1323.204932,0.113806
1326.932270,0.112660
1330.659608,0.111982
1334.386946,0.111600
1338.114284,0.113414
1341.841621,0.115384
1345.568959,0.116141
1349.296297,0.118004
1353.023635,0.120928
1356.750973,0.123286
1360.478311,0.126218
1364.205648,0.129369
1367.932986,0.129133
1371.660324,0.129035
1375.387662,0.130517
1379.115000,0.127435
1382.842338,0.120994
1386.569675,0.116136
1390.297013,0.112448
1394.024351,0.110671
1397.751689,0.110819
1401.479027,0.108960
1405.206365,0.107483
1408.933702,0.107556
1412.661040,0.107623
1416.388378,0.108234
1420.115716,0.109679
1423.843054,0.107977
1427.570392,0.107824
1431.297729,0.108942
1435.025067,0.112045
1438.752405,0.114697
1442.479743,0.113324
1446.207081,0.113297
1449.934419,0.113590
1453.661757,0.113197
1457.389094,0.116390
1461.116432,0.113607
1464.843770,0.107806
1468.571108,0.096603
1472.298446,0.082556
1476.025784,0.073622
1479.753121,0.070492
1483.480459,0.068316
1487.207797,0.069206
1490.935135,0.072327
