XLabelWavenumber,YLabelAbsorbance
648.556784,0.183521
652.284122,0.177421
656.011459,0.172417
659.738797,0.170464
663.466135,0.173784
667.193473,0.176464
670.920811,0.173868
674.648149,0.170614
678.375486,0.168003
682.102824,0.165185
685.830162,0.163990
689.557500,0.161015
693.284838,0.157411
697.012176,0.158821
700.739513,0.159911
704.466851,0.159385
708.194189,0.157910
711.921527,0.154913
715.648865,0.151310
719.376203,0.148040
723.103540,0.144889
726.830878,0.141907
730.558216,0.140140
734.285554,0.140283
738.012892,0.142145
741.740230,0.144486
745.467567,0.145242
749.194905,0.143992
752.922243,0.142463
756.649581,0.144360
760.376919,0.149138
764.104257,0.149460
767.831594,0.144687
771.558932,0.141476
775.286270,0.139384
779.013608,0.136846
782.740946,0.134494
786.468284,0.132334
790.195621,0.130715
793.922959,0.129568
797.650297,0.129640
801.377635,0.131385
805.104973,0.132446
808.832311,0.131146
812.559649,0.128181
816.286986,0.123642
820.014324,0.117217
823.741662,0.110615
827.469000,0.106246
831.196338,0.104431
834.923676,0.103779
838.651013,0.103372
842.378351,0.103779
846.105689,0.104888
849.833027,0.106318
853.560365,0.108159
857.287703,0.109946
861.015040,0.112204
864.742378,0.115711
868.469716,0.119075
872.197054,0.119747
875.924392,0.118082
879.651730,0.116647
883.379067,0.116014
887.106405,0.115373
890.833743,0.114546
894.561081,0.113542
898.288419,0.112089
902.015757,0.110407
905.743094,0.109650
909.470432,0.110276
913.197770,0.111447
916.925108,0.112412
920.652446,0.113253
924.379784,0.114999
928.107121,0.118119
931.834459,0.121547
935.561797,0.124390
939.289135,0.126221
943.016473,0.126885
946.743811,0.127941
950.471148,0.130813
954.198486,0.134813
957.925824,0.138540
961.653162,0.141382
965.380500,0.143920
969.107838,0.147370
972.835176,0.152203
976.562513,0.157373
980.289851,0.161883
984.017189,0.166053
987.744527,0.170877
991.471865,0.177335
995.199203,0.185658
998.926540,0.195320
1002.653878,0.205447
1006.381216,0.215314
1010.108554,0.223657
1013.835892,0.228240
1017.563230,0.231520
1021.290567,0.237829
1025.017905,0.244897
1028.745243,0.248265
1032.472581,0.246463
1036.199919,0.241123
1039.927257,0.235992
1043.654594,0.233086
1047.381932,0.232036
1051.109270,0.232483
1054.836608,0.233697
1058.563946,0.234588
1062.291284,0.234425
1066.018621,0.231846
1069.745959,0.226469
1073.473297,0.219967
1077.200635,0.212910
