XLabelWavenumber,YLabelAbsorbance
648.556784,0.232408
652.284122,0.230837
656.011459,0.225252
659.738797,0.224298
663.466135,0.227269
667.193473,0.232291
670.920811,0.230608
674.648149,0.222958
678.375486,0.217027
682.102824,0.213778
685.830162,0.210876
689.557500,0.208173
693.284838,0.206580
697.012176,0.207344
700.739513,0.209307
704.466851,0.210631
708.194189,0.212045
711.921527,0.212075
715.648865,0.209650
719.376203,0.205519
723.103540,0.198623
726.830878,0.191220
730.558216,0.185756
734.285554,0.182708
738.012892,0.181373
741.740230,0.180995
745.467567,0.180210
749.194905,0.178122
752.922243,0.176192
756.649581,0.177932
760.376919,0.181488
764.104257,0.180606
767.831594,0.175684
771.558932,0.171404
775.286270,0.169009
779.013608,0.167738
782.740946,0.166514
786.468284,0.165070
790.195621,0.163241
793.922959,0.162355
797.650297,0.164701
801.377635,0.169303
805.104973,0.174696
808.832311,0.179503
812.559649,0.179614
816.286986,0.171575
820.014324,0.156872
823.741662,0.142087
827.469000,0.133524
831.196338,0.131566
834.923676,0.132460
838.651013,0.133995
842.378351,0.136061
846.105689,0.138996
849.833027,0.142525
853.560365,0.146129
857.287703,0.151256
861.015040,0.158969
864.742378,0.166636
868.469716,0.170621
872.197054,0.169811
875.924392,0.166691
879.651730,0.163971
883.379067,0.162086
887.106405,0.161087
890.833743,0.161233
894.561081,0.161829
898.288419,0.161191
902.015757,0.158853
905.743094,0.157203
909.470432,0.158170
913.197770,0.160580
916.925108,0.163126
920.652446,0.166450
924.379784,0.171332
928.107121,0.177282
931.834459,0.183250
935.561797,0.188782
939.289135,0.193591
943.016473,0.197375
946.743811,0.200734
950.471148,0.204971
954.198486,0.210687
957.925824,0.216653
961.653162,0.221892
965.380500,0.227251
969.107838,0.234313
972.835176,0.243809
976.562513,0.254494
980.289851,0.265042
984.017189,0.275642
987.744527,0.286405
991.471865,0.296786
995.199203,0.306737
998.926540,0.316360
1002.653878,0.325176
1006.381216,0.332012
1010.108554,0.335923
1013.835892,0.338073
1017.563230,0.340645
1021.290567,0.342980
1025.017905,0.342955
1028.745243,0.339365
1032.472581,0.332096
1036.199919,0.322987
1039.927257,0.315321
1043.654594,0.310518
1047.381932,0.308207
1051.109270,0.307368
1054.836608,0.305778
1058.563946,0.301286
1062.291284,0.293755
1066.018621,0.285202
1069.745959,0.277697
1073.473297,0.271658
1077.200635,0.266373
1080.927973,0.261010
1084.655311,0.255589
1088.382648,0.249892
1092.109986,0.243122
1095.837324,0.235061
1099.564662,0.226496
1103.292000,0.218734
1107.019338,0.213017
1110.746675,0.209380
1114.474013,0.206481
1118.201351,0.202560
1121.928689,0.197041
1125.656027,0.191586
1129.383365,0.188656
1133.110703,0.189547
1136.838040,0.194247
1140.565378,0.200059
1144.292716,0.203736
1148.020054,0.204553
1151.747392,0.203557
1155.474730,0.201540
1159.202067,0.198656
1162.929405,0.194350
1166.656743,0.188248
1170.384081,0.180773
1174.111419,0.172792
1177.838757,0.165040
1181.566094,0.158297
1185.293432,0.153150
1189.020770,0.149727
1192.748108,0.148033
1196.475446,0.147681
1200.202784,0.147635
1203.930121,0.147696
1207.657459,0.148041
1211.384797,0.148592
1215.112135,0.149143
1218.839473,0.150134
1222.566811,0.152257
1226.294148,0.155527
1230.021486,0.158999
1233.748824,0.162196
1237.476162,0.164172
1241.203500,0.163923
1244.930838,0.161848
1248.658175,0.159604
1252.385513,0.157903
1256.112851,0.156492
1259.840189,0.155096
1263.567527,0.153674
1267.294865,0.152297
1271.022202,0.151106
1274.749540,0.149915
1278.476878,0.149069
1282.204216,0.148123
1285.931554,0.146590
1289.658892,0.144506
1293.386230,0.142469
1297.113567,0.141383
1300.840905,0.141418
1304.568243,0.141376
1308.295581,0.140828
1312.022919,0.139857
1315.750257,0.138658
1319.477594,0.137334
1323.204932,0.135798
