XLabelWavenumber,YLabelAbsorbance
648.556784,0.189277
652.284122,0.187927
656.011459,0.188524
659.738797,0.188249
663.466135,0.184012
667.193473,0.178263
670.920811,0.176425
674.648149,0.177196
678.375486,0.174649
682.102824,0.170839
685.830162,0.168423
689.557500,0.166827
693.284838,0.166812
697.012176,0.167254
700.739513,0.166865
704.466851,0.165785
708.194189,0.162826
711.921527,0.159532
715.648865,0.156945
719.376203,0.154037
723.103540,0.150721
726.830878,0.147673
730.558216,0.146322
734.285554,0.146131
738.012892,0.146643
741.740230,0.148603
745.467567,0.150080
749.194905,0.149523
752.922243,0.148327
756.649581,0.150278
760.376919,0.155158
764.104257,0.155694
767.831594,0.150770
771.558932,0.146870
775.286270,0.144475
779.013608,0.141881
782.740946,0.139688
786.468284,0.137748
790.195621,0.135570
793.922959,0.133873
797.650297,0.134382
801.377635,0.136641
805.104973,0.137004
808.832311,0.135239
812.559649,0.132896
816.286986,0.128322
820.014324,0.121198
823.741662,0.114428
827.469000,0.110264
831.196338,0.108115
834.923676,0.107145
838.651013,0.107211
842.378351,0.107466
846.105689,0.108005
849.833027,0.109377
853.560365,0.111096
857.287703,0.112840
861.015040,0.115385
864.742378,0.119232
868.469716,0.123011
872.197054,0.123899
875.924392,0.122065
879.651730,0.120552
883.379067,0.119836
887.106405,0.119268
890.833743,0.118828
894.561081,0.117521
898.288419,0.115296
902.015757,0.113519
905.743094,0.113035
909.470432,0.113742
913.197770,0.114792
916.925108,0.115730
920.652446,0.116793
924.379784,0.118434
928.107121,0.121364
931.834459,0.125132
935.561797,0.128331
939.289135,0.130156
943.016473,0.130900
946.743811,0.131995
950.471148,0.134775
954.198486,0.138887
957.925824,0.142952
961.653162,0.146139
965.380500,0.148810
969.107838,0.152216
972.835176,0.157074
976.562513,0.162535
980.289851,0.167411
984.017189,0.171963
987.744527,0.177227
991.471865,0.184034
995.199203,0.192829
998.926540,0.203249
1002.653878,0.214109
1006.381216,0.224761
1010.108554,0.233957
1013.835892,0.239052
1017.563230,0.242729
1021.290567,0.249690
1025.017905,0.257524
1028.745243,0.261497
1032.472581,0.259778
1036.199919,0.254070
1039.927257,0.248714
1043.654594,0.245696
1047.381932,0.244577
1051.109270,0.245164
1054.836608,0.246571
1058.563946,0.247712
1062.291284,0.247666
1066.018621,0.244959
