XLabelWavenumber,YLabelAbsorbance
648.556784,0.245295
652.284122,0.235818
656.011459,0.235042
659.738797,0.239181
663.466135,0.238795
667.193473,0.235301
670.920811,0.230631
674.648149,0.228602
678.375486,0.224913
682.102824,0.219113
685.830162,0.213922
689.557500,0.212184
693.284838,0.212004
697.012176,0.211489
700.739513,0.212603
704.466851,0.215580
708.194189,0.217338
711.921527,0.216546
715.648865,0.213713
719.376203,0.209713
723.103540,0.202762
726.830878,0.194663
730.558216,0.188448
734.285554,0.183579
738.012892,0.180405
741.740230,0.179588
745.467567,0.178711
749.194905,0.175654
752.922243,0.172788
756.649581,0.173657
760.376919,0.176384
764.104257,0.175530
767.831594,0.170863
771.558932,0.166521
775.286270,0.163862
779.013608,0.161849
782.740946,0.160130
786.468284,0.158753
790.195621,0.157162
793.922959,0.156545
797.650297,0.157615
801.377635,0.160379
805.104973,0.165027
808.832311,0.169764
812.559649,0.170771
816.286986,0.164891
820.014324,0.152172
823.741662,0.137886
827.469000,0.128732
831.196338,0.125603
834.923676,0.125328
838.651013,0.126189
842.378351,0.127803
846.105689,0.129732
849.833027,0.131222
853.560365,0.133172
857.287703,0.137086
861.015040,0.143342
864.742378,0.150642
868.469716,0.155219
872.197054,0.155047
875.924392,0.152060
879.651730,0.148870
883.379067,0.146766
887.106405,0.145918
890.833743,0.146075
894.561081,0.146668
898.288419,0.146181
902.015757,0.143909
905.743094,0.141822
909.470432,0.141986
913.197770,0.143739
916.925108,0.145668
920.652446,0.148299
924.379784,0.152206
928.107121,0.156933
931.834459,0.162114
935.561797,0.167504
939.289135,0.172217
943.016473,0.175696
946.743811,0.178411
950.471148,0.181704
954.198486,0.186597
957.925824,0.191874
961.653162,0.195958
965.380500,0.199613
969.107838,0.204855
972.835176,0.212899
976.562513,0.222848
980.289851,0.233105
984.017189,0.243187
987.744527,0.252934
991.471865,0.262573
995.199203,0.272409
998.926540,0.282224
1002.653878,0.291389
1006.381216,0.298582
1010.108554,0.302345
1013.835892,0.303972
1017.563230,0.306652
1021.290567,0.310028
1025.017905,0.311233
1028.745243,0.308354
1032.472581,0.301105
1036.199919,0.291631
1039.927257,0.283726
1043.654594,0.279259
1047.381932,0.277785
1051.109270,0.278002
1054.836608,0.277439
1058.563946,0.273934
1062.291284,0.267262
1066.018621,0.259332
1069.745959,0.252223
1073.473297,0.246616
1077.200635,0.242116
1080.927973,0.238076
1084.655311,0.234327
1088.382648,0.230545
1092.109986,0.225627
1095.837324,0.218767
1099.564662,0.210730
1103.292000,0.203401
1107.019338,0.198120
1110.746675,0.194858
1114.474013,0.192340
1118.201351,0.188738
1121.928689,0.183167
1125.656027,0.177356
1129.383365,0.174198
1133.110703,0.175332
1136.838040,0.180904
1140.565378,0.188067
1144.292716,0.193114
1148.020054,0.195028
1151.747392,0.194944
1155.474730,0.194116
1159.202067,0.192408
1162.929405,0.188853
1166.656743,0.183200
1170.384081,0.176127
1174.111419,0.168395
1177.838757,0.160623
1181.566094,0.153670
1185.293432,0.148280
1189.020770,0.144673
