XLabelWavenumber,YLabelAbsorbance
648.556784,0.208025
652.284122,0.206737
656.011459,0.203931
659.738797,0.199730
663.466135,0.198239
667.193473,0.199315
670.920811,0.198253
674.648149,0.193265
678.375486,0.188313
682.102824,0.184724
685.830162,0.182354
689.557500,0.180023
693.284838,0.178516
697.012176,0.179518
700.739513,0.180946
704.466851,0.181028
708.194189,0.179691
711.921527,0.180191
715.648865,0.180485
719.376203,0.178032
723.103540,0.173546
726.830878,0.167436
730.558216,0.162023
734.285554,0.158680
738.012892,0.156294
741.740230,0.155892
745.467567,0.155421
749.194905,0.152846
752.922243,0.150828
756.649581,0.151603
760.376919,0.154030
764.104257,0.153380
767.831594,0.149279
771.558932,0.145818
775.286270,0.143731
779.013608,0.142467
782.740946,0.141713
786.468284,0.140574
790.195621,0.138920
793.922959,0.138304
797.650297,0.139260
801.377635,0.141751
805.104973,0.145723
808.832311,0.149324
812.559649,0.149647
816.286986,0.144658
820.014324,0.134028
823.741662,0.122185
827.469000,0.115201
831.196338,0.113422
834.923676,0.113609
838.651013,0.114272
842.378351,0.115449
846.105689,0.117189
849.833027,0.119347
853.560365,0.121932
857.287703,0.125130
861.015040,0.129744
864.742378,0.135285
868.469716,0.138722
872.197054,0.138200
875.924392,0.135607
879.651730,0.133422
883.379067,0.132160
887.106405,0.131446
890.833743,0.131495
894.561081,0.132078
898.288419,0.131655
902.015757,0.129737
905.743094,0.128363
909.470432,0.129118
913.197770,0.131028
916.925108,0.132914
920.652446,0.135269
924.379784,0.138747
928.107121,0.142997
931.834459,0.147489
935.561797,0.151849
939.289135,0.155645
943.016473,0.158654
946.743811,0.161089
950.471148,0.164012
954.198486,0.168250
957.925824,0.172728
961.653162,0.176372
965.380500,0.180049
969.107838,0.185102
972.835176,0.191763
976.562513,0.199436
980.289851,0.207466
984.017189,0.215360
987.744527,0.222891
991.471865,0.230117
995.199203,0.237199
998.926540,0.244385
1002.653878,0.251390
1006.381216,0.256997
1010.108554,0.260152
1013.835892,0.261820
1017.563230,0.264193
1021.290567,0.267103
1025.017905,0.268433
1028.745243,0.266616
1032.472581,0.261354
1036.199919,0.254173
1039.927257,0.247927
1043.654594,0.244254
1047.381932,0.243161
1051.109270,0.243566
1054.836608,0.243106
1058.563946,0.240215
1062.291284,0.235065
1066.018621,0.228866
1069.745959,0.223098
1073.473297,0.218335
1077.200635,0.214176
1080.927973,0.210277
1084.655311,0.206724
1088.382648,0.203091
1092.109986,0.198504
1095.837324,0.192705
1099.564662,0.186477
1103.292000,0.181054
1107.019338,0.177014
1110.746675,0.174204
1114.474013,0.171994
1118.201351,0.168980
1121.928689,0.164410
1125.656027,0.159597
1129.383365,0.156550
1133.110703,0.156730
1136.838040,0.160542
1140.565378,0.165748
1144.292716,0.169657
1148.020054,0.171621
1151.747392,0.172178
1155.474730,0.171901
1159.202067,0.170738
1162.929405,0.167979
1166.656743,0.163509
1170.384081,0.157920
1174.111419,0.151862
1177.838757,0.145863
1181.566094,0.140445
1185.293432,0.136053
1189.020770,0.132874
1192.748108,0.130952
1196.475446,0.130046
1200.202784,0.129562
1203.930121,0.129287
1207.657459,0.129349
1211.384797,0.129851
1215.112135,0.130375
1218.839473,0.130965
1222.566811,0.132419
1226.294148,0.134975
1230.021486,0.137933
1233.748824,0.140853
1237.476162,0.142850
1241.203500,0.142765
1244.930838,0.141025
1248.658175,0.138978
1252.385513,0.137256
1256.112851,0.136060
1259.840189,0.135112
1263.567527,0.133853
1267.294865,0.132524
1271.022202,0.131481
1274.749540,0.130498
1278.476878,0.129675
1282.204216,0.128635
1285.931554,0.127108
1289.658892,0.125128
1293.386230,0.123217
1297.113567,0.122121
1300.840905,0.121977
1304.568243,0.121888
1308.295581,0.121425
1312.022919,0.120711
1315.750257,0.119919
1319.477594,0.118805
1323.204932,0.117343
1326.932270,0.116400
1330.659608,0.116060
1334.386946,0.115885
1338.114284,0.117234
1341.841621,0.118685
1345.568959,0.119439
1349.296297,0.121360
1353.023635,0.124427
1356.750973,0.127203
1360.478311,0.130507
1364.205648,0.133757
1367.932986,0.133844
1371.660324,0.133661
1375.387662,0.134242
1379.115000,0.131476
1382.842338,0.126653
1386.569675,0.123061
1390.297013,0.119639
1394.024351,0.117612
1397.751689,0.117020
1401.479027,0.115245
1405.206365,0.114112
1408.933702,0.113831
1412.661040,0.113132
1416.388378,0.113118
1420.115716,0.113789
1423.843054,0.112217
1427.570392,0.112348
1431.297729,0.113422
1435.025067,0.115816
1438.752405,0.117449
1442.479743,0.116022
1446.207081,0.116222
1449.934419,0.116623
1453.661757,0.116392
1457.389094,0.118062
1461.116432,0.114475
1464.843770,0.108799
1468.571108,0.098599
1472.298446,0.086248
1476.025784,0.077484
1479.753121,0.074151
1483.480459,0.072285
1487.207797,0.073382
1490.935135,0.076180
1494.662473,0.077646
1498.389811,0.080685
1502.117148,0.079736
1505.844486,0.083827
1509.571824,0.092048
1513.299162,0.091232
1517.026500,0.091207
1520.753838,0.093125
1524.481175,0.093838
1528.208513,0.092266
1531.935851,0.091151
1535.663189,0.089943
1539.390527,0.092959
1543.117865,0.099241
1546.845202,0.097354
1550.572540,0.095541
1554.299878,0.093537
1558.027216,0.098352
1561.754554,0.098851
1565.481892,0.096020
1569.209229,0.097364
1572.936567,0.099258
1576.663905,0.103936
1580.391243,0.106441
1584.118581,0.107271
1587.845919,0.108851
1591.573256,0.110586
1595.300594,0.111998
1599.027932,0.112450
1602.755270,0.112178
1606.482608,0.111733
1610.209946,0.110073
1613.937284,0.109261
1617.664621,0.111081
1621.391959,0.112492
1625.119297,0.115647
1628.846635,0.116665
1632.573973,0.117031
1636.301311,0.123779
1640.028648,0.124509
1643.755986,0.123894
1647.483324,0.125340
1651.210662,0.127076
1654.938000,0.127322
1658.665338,0.121202
1662.392675,0.115367
1666.120013,0.109546
1669.847351,0.104998
1673.574689,0.100666
1677.302027,0.095328
1681.029365,0.092324
1684.756702,0.095111
1688.484040,0.095525
1692.211378,0.094647
1695.938716,0.097116
1699.666054,0.103172
1703.393392,0.104593
1707.120729,0.102738
1710.848067,0.098293
1714.575405,0.095152
1718.302743,0.095097
1722.030081,0.093295
1725.757419,0.092964
1729.484756,0.094747
1733.212094,0.102210
1736.939432,0.108318
1740.666770,0.107966
1744.394108,0.102921
1748.121446,0.091233
1751.848783,0.072474
1755.576121,0.057209
1759.303459,0.046012
1763.030797,0.039069
1766.758135,0.035702
1770.485473,0.034650
1774.212811,0.033876
1777.940148,0.032503
1781.667486,0.031280
1785.394824,0.030152
1789.122162,0.029006
