XLabelWavenumber,YLabelAbsorbance
648.556784,0.209069
652.284122,0.202167
656.011459,0.201042
659.738797,0.203333
663.466135,0.203071
667.193473,0.203067
670.920811,0.201050
674.648149,0.195373
678.375486,0.191064
682.102824,0.188644
685.830162,0.185357
689.557500,0.182625
693.284838,0.182813
697.012176,0.183634
700.739513,0.183622
704.466851,0.184709
708.194189,0.186777
711.921527,0.187212
715.648865,0.185088
719.376203,0.180814
723.103540,0.174741
726.830878,0.168822
730.558216,0.164184
734.285554,0.161401
738.012892,0.160270
741.740230,0.159866
745.467567,0.158983
749.194905,0.156746
752.922243,0.155301
756.649581,0.157119
760.376919,0.160771
764.104257,0.161039
767.831594,0.156464
771.558932,0.152246
775.286270,0.149992
779.013608,0.148867
782.740946,0.147947
786.468284,0.145903
790.195621,0.143872
793.922959,0.144030
797.650297,0.146415
801.377635,0.150317
805.104973,0.154694
808.832311,0.157810
812.559649,0.157191
816.286986,0.150489
820.014324,0.138524
823.741662,0.126113
827.469000,0.118711
831.196338,0.116943
834.923676,0.117644
838.651013,0.118852
842.378351,0.120577
846.105689,0.123127
849.833027,0.125977
853.560365,0.129049
857.287703,0.133533
861.015040,0.139544
864.742378,0.145366
868.469716,0.148660
872.197054,0.147815
875.924392,0.144539
879.651730,0.141839
883.379067,0.140372
887.106405,0.139795
890.833743,0.140130
894.561081,0.140609
898.288419,0.139803
902.015757,0.137991
905.743094,0.136926
909.470432,0.137443
913.197770,0.139265
916.925108,0.141516
920.652446,0.144263
924.379784,0.148348
928.107121,0.153403
931.834459,0.158641
935.561797,0.163602
939.289135,0.167780
943.016473,0.170744
946.743811,0.173062
950.471148,0.176297
954.198486,0.180950
957.925824,0.185682
961.653162,0.189625
965.380500,0.193591
969.107838,0.199057
972.835176,0.206663
976.562513,0.215077
980.289851,0.223017
984.017189,0.230897
987.744527,0.239066
991.471865,0.247073
995.199203,0.254799
998.926540,0.262290
1002.653878,0.268985
1006.381216,0.274114
1010.108554,0.276726
1013.835892,0.277412
1017.563230,0.278705
1021.290567,0.280666
1025.017905,0.280897
1028.745243,0.277988
1032.472581,0.271853
1036.199919,0.264165
1039.927257,0.258003
1043.654594,0.254426
1047.381932,0.252931
1051.109270,0.252720
1054.836608,0.251898
1058.563946,0.248789
1062.291284,0.243602
1066.018621,0.237557
1069.745959,0.232104
1073.473297,0.227864
1077.200635,0.224011
1080.927973,0.219888
1084.655311,0.215661
1088.382648,0.211025
1092.109986,0.205478
1095.837324,0.198900
1099.564662,0.191815
1103.292000,0.185602
1107.019338,0.181469
1110.746675,0.179159
1114.474013,0.177409
1118.201351,0.174688
1121.928689,0.170047
1125.656027,0.164881
1129.383365,0.162053
1133.110703,0.163272
1136.838040,0.168331
1140.565378,0.174236
1144.292716,0.178016
1148.020054,0.179219
1151.747392,0.178760
1155.474730,0.177259
1159.202067,0.174785
1162.929405,0.170846
1166.656743,0.165291
1170.384081,0.158618
1174.111419,0.151606
1177.838757,0.144696
1181.566094,0.138232
1185.293432,0.132902
1189.020770,0.129083
1192.748108,0.126801
1196.475446,0.125867
1200.202784,0.125713
1203.930121,0.126026
1207.657459,0.126658
1211.384797,0.127539
1215.112135,0.128290
1218.839473,0.129109
1222.566811,0.130854
1226.294148,0.133742
1230.021486,0.136999
1233.748824,0.140076
1237.476162,0.142014
1241.203500,0.141726
1244.930838,0.139903
1248.658175,0.138050
1252.385513,0.136688
1256.112851,0.135622
1259.840189,0.134441
1263.567527,0.133194
1267.294865,0.131957
1271.022202,0.130745
1274.749540,0.129518
1278.476878,0.128588
1282.204216,0.127513
1285.931554,0.125770
1289.658892,0.123492
1293.386230,0.121367
1297.113567,0.120258
1300.840905,0.120293
1304.568243,0.120373
1308.295581,0.120081
1312.022919,0.119745
1315.750257,0.119298
1319.477594,0.117966
1323.204932,0.116098
1326.932270,0.114945
1330.659608,0.114552
1334.386946,0.114182
1338.114284,0.115570
1341.841621,0.117249
1345.568959,0.117963
1349.296297,0.119925
1353.023635,0.123236
1356.750973,0.126166
1360.478311,0.129522
1364.205648,0.133117
1367.932986,0.133372
1371.660324,0.133192
1375.387662,0.133989
